52_1.txt;10135.092;10135.092;0.0;192.994;143836.0
52_1.txt;17073.283;17073.283;0.0;2.375;5525.0
52_1.txt;10178.371;10178.371;0.0;148.638;102459.0
52_1.txt;10135.092;10135.092;0.0;129.48;90293.0
52_1.txt;10135.092;10135.084;0.0;92.847;72398.0
52_1.txt;17371.4;17371.4;0.0;0.002;1.0
52_1.txt;17371.4;17371.4;0.0;0.003;1.0
52_1.txt;13135.298;13135.298;0.0;0.103;11.0
52_1.txt;14940.6;14940.6;0.0;2.987;403.0
52_1.txt;10872.8;10872.8;0.0;1.004;2420.0
52_1.txt;10813.2;10813.2;0.0;1.01;981.0
52_1.txt;10813.2;10813.2;0.0;1.343;3677.0
52_1.txt;10581.885;10581.885;0.0;0.764;880.0
52_1.txt;10273.338;10273.338;0.0;10.387;11458.0
52_1.txt;10865.2;10865.2;0.0;4.939;7907.0
52_1.txt;20604.0;20604.0;0.0;0.004;1.0
52_1.txt;20604.0;20604.0;0.0;0.002;0.0
52_1.txt;15853.231;15853.231;0.0;1.726;2075.0
52_1.txt;2756.298;2756.298;0.0;0.074;23.0
