Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0xb035f433
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+02]
  Objective range  [2e-01, 2e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [3e+01, 2e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.03s
Presolved: 4317 rows, 4266 columns, 16715 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 20800.000000

Root relaxation: objective 1.012208e+04, 3268 iterations, 0.13 seconds (0.14 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H  105   103                    12659.129412 10775.3004  14.9%  16.9    2s
H  106   103                    12466.129412 10775.3004  13.6%  16.8    2s
H  107   100                    12285.200000 10775.3004  12.3%  16.7    2s
H  326   280                    12148.000000 10776.8967  11.3%  14.9    2s
   527   456 11082.2214   21  102 12148.0000 10847.6296  10.7%  15.4    5s
   612   514 11445.5044   39  101 12148.0000 10996.0648  9.48%  27.2   10s
H  701   546                    11887.600000 11034.0145  7.18%  33.2   13s
  1093   733 11375.9520   46   58 11887.6000 11037.2241  7.15%  28.9   15s
  1976  1164 11743.8790   70    9 11887.6000 11071.3954  6.87%  25.1   20s
* 1992   995              78    11773.800000 11071.3954  5.97%  25.0   20s
* 2070   932              71    11693.400000 11072.8333  5.31%  24.9   20s
  2889  1494 11194.1781   34   86 11693.4000 11087.2599  5.18%  25.2   25s
  4007  2279 11443.9118   44   69 11693.4000 11108.5858  5.00%  25.4   30s
H 4899  2277                    11575.200000 11120.6519  3.93%  25.3   34s
  4991  2345 11354.3970   44   67 11575.2000 11121.3346  3.92%  25.3   35s
  5957  2914 11269.6670   37   83 11575.2000 11131.5329  3.83%  25.6   40s
  7015  3551 11368.0148   41   75 11575.2000 11140.8228  3.75%  25.6   45s
  8069  4176 11565.4371   51   52 11575.2000 11148.2116  3.69%  25.7   50s
  9074  4737 11174.1464   34   88 11575.2000 11155.4438  3.63%  25.8   55s
  9997  5294 11547.9725   49   57 11575.2000 11159.7238  3.59%  26.0   60s
 10203  5386 11400.9370   47   99 11575.2000 11160.5341  3.58%  25.9   75s
 10234  5407 11342.3096   41  102 11575.2000 11160.5341  3.58%  25.8   80s
 10249  5417 11481.4451   51  102 11575.2000 11160.5341  3.58%  25.8   85s
 10260  5426 11160.5341   40   99 11575.2000 11160.5341  3.58%  26.4   90s
 10329  5463 11160.5341   41   98 11575.2000 11160.5341  3.58%  26.4   95s
