Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0x6dce863f
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+02]
  Objective range  [2e-01, 2e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [3e+01, 2e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.03s
Presolved: 4317 rows, 4266 columns, 16714 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 130004.00000

Root relaxation: objective 2.978491e+04, 5520 iterations, 0.34 seconds (0.41 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 123988 23639 43280.3916   62   20 43407.4000 43103.4868  0.70%  51.8 1130s
 124649 23710 43157.0775   47   41 43407.4000 43104.5046  0.70%  51.8 1135s
 125378 23800 43262.8784   63   33 43407.4000 43105.4856  0.70%  51.8 1140s
 126104 23854 43404.5841   54   18 43407.4000 43106.4152  0.69%  51.7 1145s
 126809 23918 43361.9636   52   43 43407.4000 43107.2934  0.69%  51.6 1150s
 127500 24006 43296.1325   51   53 43407.4000 43108.2016  0.69%  51.6 1155s
 128226 24080 43342.8730   56   16 43407.4000 43109.1995  0.69%  51.5 1160s
 128951 24141 43364.3636   55   28 43407.4000 43110.3764  0.68%  51.5 1165s
 129720 24206 43345.0702   56   24 43407.4000 43111.6421  0.68%  51.4 1170s
 130419 24273 43257.2718   57   28 43407.4000 43112.6380  0.68%  51.4 1175s
 131104 24325 43308.4554   52   40 43407.4000 43113.5391  0.68%  51.3 1180s
 131770 24353 43324.1509   47   48 43407.4000 43114.3606  0.68%  51.3 1185s
 132454 24398     cutoff   53      43407.4000 43115.1577  0.67%  51.2 1190s
 133198 24458     cutoff   57      43407.4000 43116.2943  0.67%  51.2 1195s
 133857 24508 43263.4964   47   52 43407.4000 43117.0340  0.67%  51.2 1200s
 134598 24596 43170.3079   51   28 43407.4000 43117.8164  0.67%  51.1 1205s
 135314 24654     cutoff   44      43407.4000 43118.6777  0.67%  51.1 1210s
 135994 24723 43186.0869   48   52 43407.4000 43119.6341  0.66%  51.0 1215s
 136670 24793 43402.2023   62   13 43407.4000 43120.4455  0.66%  51.0 1220s
 137402 24833     cutoff   45      43407.4000 43121.4308  0.66%  50.9 1225s
 138136 24894 43174.5758   50   47 43407.4000 43122.3897  0.66%  50.9 1230s
 138869 24939 43277.0576   52   28 43407.4000 43123.4456  0.65%  50.8 1235s
 139626 24989 43400.7218   44   56 43407.4000 43124.4319  0.65%  50.8 1240s
 140357 25055 43184.9773   46   45 43407.4000 43125.5102  0.65%  50.7 1245s
 141138 25120 43320.7495   45   47 43407.4000 43126.5166  0.65%  50.6 1250s
 141937 25147 43157.7514   54   44 43407.4000 43127.3386  0.65%  50.6 1255s
 142649 25189 43247.9796   51   32 43407.4000 43128.3259  0.64%  50.5 1260s
 143428 25210 43312.9185   47   33 43407.4000 43129.2717  0.64%  50.5 1265s
 144176 25260 43365.1119   50   35 43407.4000 43130.1947  0.64%  50.4 1270s
 144928 25332 43348.1351   47   43 43407.4000 43131.0399  0.64%  50.3 1275s
 145719 25412     cutoff   57      43407.4000 43131.7722  0.63%  50.3 1280s
 146411 25438 43266.9798   53   40 43407.4000 43132.6388  0.63%  50.2 1285s
 147116 25490 43344.9391   50   34 43407.4000 43133.2722  0.63%  50.2 1290s
 147900 25542 43229.7515   46   50 43407.4000 43134.2345  0.63%  50.2 1295s
 148668 25554     cutoff   60      43407.4000 43135.0132  0.63%  50.1 1300s
 149485 25631 43146.0065   58   39 43407.4000 43135.8645  0.63%  50.0 1305s
 150191 25689     cutoff   49      43407.4000 43136.7285  0.62%  50.0 1310s
 150965 25714 43210.3710   53   33 43407.4000 43137.7875  0.62%  49.9 1315s
 151663 25744 43380.0524   65   20 43407.4000 43138.3765  0.62%  49.9 1320s
 152441 25779 43210.6337   60   38 43407.4000 43139.2968  0.62%  49.8 1325s
 153174 25798 43284.2990   50   44 43407.4000 43140.3909  0.62%  49.8 1330s
 154009 25829 43331.6010   50   34 43407.4000 43141.3524  0.61%  49.7 1335s
 154587 25855 43402.1097   50   38 43407.4000 43142.0832  0.61%  49.7 1340s
 155310 25888 43254.6348   45   59 43407.4000 43142.9719  0.61%  49.6 1345s
 156069 25916 43216.0248   42   64 43407.4000 43143.8150  0.61%  49.6 1350s
 156755 25943     cutoff   49      43407.4000 43144.7643  0.61%  49.5 1355s
 157574 25972 43283.6149   57   31 43407.4000 43145.7099  0.60%  49.5 1360s
 158348 25999 43355.5485   43   47 43407.4000 43146.5437  0.60%  49.4 1365s
 159084 26030 43401.1706   49   37 43407.4000 43147.3477  0.60%  49.4 1370s
 159821 26086 43319.5073   50   46 43407.4000 43148.1862  0.60%  49.3 1375s
 160662 26099 43298.2448   49   35 43407.4000 43148.9117  0.60%  49.3 1380s
 161456 26143 43235.9641   53   46 43407.4000 43149.7920  0.59%  49.2 1385s
 162151 26150 43221.6279   46   36 43407.4000 43150.6100  0.59%  49.2 1390s
 162997 26172 43189.0776   53   42 43407.4000 43151.6852  0.59%  49.1 1395s
 163629 26211 43205.5939   52   39 43407.4000 43152.4266  0.59%  49.1 1400s
 164288 26205 43378.1351   43   47 43407.4000 43153.2491  0.59%  49.0 1405s
 165045 26211     cutoff   52      43407.4000 43154.1037  0.58%  49.0 1410s
 165888 26248 43397.1845   57   20 43407.4000 43155.0371  0.58%  48.9 1415s
 166645 26271 43403.9599   56   36 43407.4000 43155.9535  0.58%  48.9 1420s
 167376 26283 43382.6767   45   54 43407.4000 43156.8103  0.58%  48.8 1425s
 168105 26313 43402.8515   53   41 43407.4000 43157.5786  0.58%  48.8 1430s
 168956 26332 43198.8890   44   47 43407.4000 43158.4944  0.57%  48.7 1435s
 169544 26339 43233.3715   51   42 43407.4000 43159.0978  0.57%  48.7 1440s
 170340 26373 43281.7111   55   42 43407.4000 43159.9140  0.57%  48.6 1445s
 171109 26373     cutoff   47      43407.4000 43160.8307  0.57%  48.6 1450s
 171957 26407 43303.1543   45   45 43407.4000 43161.7901  0.57%  48.5 1455s
 172744 26412 43173.1509   56   28 43407.4000 43162.4791  0.56%  48.5 1460s
 173486 26421 43204.7180   46   53 43407.4000 43163.2069  0.56%  48.4 1465s
 174304 26420 43311.5612   52   32 43407.4000 43164.2396  0.56%  48.4 1470s
 175146 26448     cutoff   41      43407.4000 43165.2176  0.56%  48.3 1475s
 176034 26468 43312.7203   49   32 43407.4000 43165.9514  0.56%  48.2 1480s
 176804 26458 43204.5142   49   40 43407.4000 43166.7553  0.55%  48.2 1485s
 177626 26469 43292.9084   51   40 43407.4000 43167.6270  0.55%  48.1 1490s
 178392 26463     cutoff   59      43407.4000 43168.4651  0.55%  48.1 1495s
 179241 26454 43372.8171   47   53 43407.4000 43169.5368  0.55%  48.0 1500s
 180026 26466 43282.4872   56   43 43407.4000 43170.4007  0.55%  48.0 1505s
 180818 26472 43388.2339   53   38 43407.4000 43171.3161  0.54%  47.9 1510s
 181547 26457     cutoff   57      43407.4000 43172.1117  0.54%  47.9 1515s
 181970 26457 43208.0878   44   46 43407.4000 43172.5521  0.54%  47.8 1520s
 182776 26455 43379.8714   59   17 43407.4000 43173.3101  0.54%  47.8 1525s
 183563 26442 43235.1242   48   44 43407.4000 43174.2208  0.54%  47.8 1530s
 184329 26436 43306.1081   54   33 43407.4000 43175.0320  0.54%  47.7 1535s
 185123 26452 43386.7845   63   32 43407.4000 43175.8210  0.53%  47.7 1540s
 185895 26439 43225.7902   53   38 43407.4000 43176.6216  0.53%  47.6 1545s
 186624 26471 43391.1217   59   30 43407.4000 43177.2819  0.53%  47.6 1550s
 187409 26483 43393.1285   62   26 43407.4000 43178.0213  0.53%  47.6 1555s
 188236 26479 43227.1214   43   60 43407.4000 43178.7088  0.53%  47.5 1560s
 189060 26456 43320.3606   49   30 43407.4000 43179.4799  0.53%  47.4 1565s
 189836 26449 43209.8057   49   37 43407.4000 43180.2955  0.52%  47.4 1570s
 190699 26469 43259.9951   49   40 43407.4000 43181.0706  0.52%  47.3 1575s
 191445 26481 43362.8928   50   22 43407.4000 43181.6883  0.52%  47.3 1580s
 192248 26486     cutoff   60      43407.4000 43182.5448  0.52%  47.3 1585s
 193102 26473 43352.7607   45   51 43407.4000 43183.5264  0.52%  47.2 1590s
 193860 26437 43247.9496   48   50 43407.4000 43184.2146  0.51%  47.2 1595s
 194629 26422 43393.4114   60   36 43407.4000 43184.9055  0.51%  47.1 1600s
 195514 26407 43221.1672   46   53 43407.4000 43185.7929  0.51%  47.1 1605s
 196317 26383 43382.9278   52   37 43407.4000 43186.6972  0.51%  47.0 1610s
 197194 26363 43387.5105   64    7 43407.4000 43187.5221  0.51%  47.0 1615s
 197927 26365 43207.1138   51   44 43407.4000 43188.1570  0.51%  46.9 1620s
 198769 26329 43222.8548   50   38 43407.4000 43189.0745  0.50%  46.9 1625s
 199595 26301 43246.3962   54   35 43407.4000 43189.9535  0.50%  46.8 1630s
 200442 26292 43301.4082   61   29 43407.4000 43190.8233  0.50%  46.8 1636s
 201056 26268 43360.8350   61   21 43407.4000 43191.3976  0.50%  46.7 1640s
 201842 26276 43344.2948   60   25 43407.4000 43192.1994  0.50%  46.7 1645s
 202658 26289 43270.7555   46   41 43407.4000 43192.8789  0.49%  46.6 1650s
 203447 26270 43389.2379   52   43 43407.4000 43193.6347  0.49%  46.6 1655s
 204312 26239 43330.9331   59   22 43407.4000 43194.5959  0.49%  46.5 1660s
 205164 26192 43269.0072   66   34 43407.4000 43195.5425  0.49%  46.5 1665s
 205837 26177 43402.5467   59   11 43407.4000 43196.1832  0.49%  46.5 1670s
 206628 26161 43257.5799   55   37 43407.4000 43196.9360  0.48%  46.4 1675s
 207405 26147 43370.0558   47   54 43407.4000 43197.7443  0.48%  46.4 1680s
 208266 26100 43344.7560   51   36 43407.4000 43198.5613  0.48%  46.4 1685s
 209017 26072 43209.9379   47   42 43407.4000 43199.3432  0.48%  46.3 1690s
 209669 26063 43239.8605   46   49 43407.4000 43200.0013  0.48%  46.3 1695s
 210267 26050     cutoff   49      43407.4000 43200.5571  0.48%  46.3 1700s
 211041 26004 43253.3766   51   36 43407.4000 43201.2908  0.47%  46.3 1705s
 211946 25977 43272.5535   48   53 43407.4000 43201.9791  0.47%  46.2 1710s
 212786 25909 43389.0027   54   35 43407.4000 43202.9195  0.47%  46.2 1715s
 213634 25872 43395.2813   58   19 43407.4000 43203.7347  0.47%  46.1 1720s
 214423 25818 43209.0903   48   28 43407.4000 43204.5290  0.47%  46.1 1725s
 215177 25773 43332.0941   53   33 43407.4000 43205.2420  0.47%  46.0 1730s
 216068 25734 43262.9860   56   45 43407.4000 43206.0149  0.46%  46.0 1735s
 216975 25663 43392.9028   55   27 43407.4000 43206.8954  0.46%  45.9 1740s
 217816 25614 43310.3297   49   27 43407.4000 43207.8604  0.46%  45.9 1745s
 218605 25570     cutoff   53      43407.4000 43208.7193  0.46%  45.9 1750s
 219392 25528 43398.3872   45   53 43407.4000 43209.2496  0.46%  45.8 1759s
 219424 25525 43395.0026   58   42 43407.4000 43209.2716  0.46%  45.8 1760s
 220260 25486     cutoff   53      43407.4000 43210.0359  0.45%  45.8 1765s
 221048 25444 43247.5183   48   50 43407.4000 43210.7371  0.45%  45.7 1770s
 221915 25361 43349.2250   50   49 43407.4000 43211.6048  0.45%  45.7 1775s
 222766 25326 43278.8230   54   32 43407.4000 43212.3133  0.45%  45.7 1780s
 223518 25274     cutoff   53      43407.4000 43213.0632  0.45%  45.6 1785s
 224401 25242     cutoff   46      43407.4000 43213.7991  0.45%  45.6 1790s
 225237 25216 43406.1143   58   27 43407.4000 43214.5101  0.44%  45.5 1795s
 226127 25147 43341.8656   52   30 43407.4000 43215.3905  0.44%  45.5 1800s
 226952 25111 43360.0454   50   46 43407.4000 43216.2605  0.44%  45.5 1805s
 227790 25049 43386.7408   59   30 43407.4000 43216.9820  0.44%  45.4 1810s
 228649 25001 43249.4719   48   50 43407.4000 43217.7565  0.44%  45.4 1815s
 229443 24932     cutoff   52      43407.4000 43218.5421  0.44%  45.3 1820s
 230230 24870     cutoff   56      43407.4000 43219.3485  0.43%  45.3 1825s
 231115 24812 43373.8912   52   24 43407.4000 43220.1015  0.43%  45.3 1830s
 232021 24747 43406.9864   48   27 43407.4000 43220.8303  0.43%  45.2 1835s
 232843 24679 43299.1592   54   28 43407.4000 43221.5421  0.43%  45.2 1840s
 233709 24606 43370.6351   49   46 43407.4000 43222.3141  0.43%  45.1 1845s
 234577 24499     cutoff   43      43407.4000 43223.2666  0.42%  45.1 1850s
 235387 24428 43385.6182   46   61 43407.4000 43224.0224  0.42%  45.1 1855s
 236268 24359 43272.2320   48   41 43407.4000 43224.6953  0.42%  45.0 1860s
 237176 24265 43234.0033   49   29 43407.4000 43225.5233  0.42%  45.0 1865s
 237978 24199 43346.0425   50   39 43407.4000 43226.3623  0.42%  44.9 1870s
 238952 24134 43385.2012   49   38 43407.4000 43227.1636  0.42%  44.9 1875s
 239786 24051 43333.6248   50   51 43407.4000 43227.9480  0.41%  44.8 1880s
 240659 23971 43305.2724   50   41 43407.4000 43228.7425  0.41%  44.8 1885s
 241509 23911 43285.3303   44   47 43407.4000 43229.3753  0.41%  44.7 1890s
 242324 23826 43252.4254   60   20 43407.4000 43230.1333  0.41%  44.7 1895s
 243136 23762 infeasible   55      43407.4000 43230.9094  0.41%  44.7 1900s
 244037 23664 43279.9333   50   38 43407.4000 43231.8059  0.40%  44.6 1905s
 244902 23568 43363.3667   54   33 43407.4000 43232.5706  0.40%  44.6 1910s
 245819 23495     cutoff   51      43407.4000 43233.3967  0.40%  44.6 1915s
 246636 23393 43342.9778   48   34 43407.4000 43234.2520  0.40%  44.5 1920s
 247455 23298 43364.4170   46   46 43407.4000 43235.0759  0.40%  44.5 1925s
 248283 23188     cutoff   65      43407.4000 43235.8252  0.40%  44.5 1930s
 249189 23084 43291.7376   41   57 43407.4000 43236.8591  0.39%  44.4 1935s
 250037 22984 43297.9767   50   42 43407.4000 43237.7788  0.39%  44.4 1940s
 250892 22880 43290.0404   57   35 43407.4000 43238.4955  0.39%  44.3 1945s
 251682 22795     cutoff   50      43407.4000 43239.1863  0.39%  44.3 1950s
 252578 22700     cutoff   52      43407.4000 43239.9234  0.39%  44.3 1955s
 253452 22611 43334.4061   49   47 43407.4000 43240.6795  0.38%  44.2 1960s
 254313 22505 43294.4874   47   57 43407.4000 43241.4922  0.38%  44.2 1965s
 255132 22419 43369.7144   44   49 43407.4000 43242.3184  0.38%  44.2 1970s
 255941 22304     cutoff   49      43407.4000 43243.1597  0.38%  44.1 1975s
 256829 22215     cutoff   43      43407.4000 43243.9988  0.38%  44.1 1980s
 257624 22106 43305.3541   55   36 43407.4000 43244.9455  0.37%  44.1 1985s
 258489 22020 43372.9608   51   41 43407.4000 43245.6125  0.37%  44.1 1990s
 259368 21905     cutoff   51      43407.4000 43246.5661  0.37%  44.0 1995s
 260258 21794 43354.4169   45   51 43407.4000 43247.4625  0.37%  44.0 2000s
 261113 21691 43327.7249   44   46 43407.4000 43248.2996  0.37%  43.9 2005s
 261994 21548 43323.0445   49   46 43407.4000 43249.2582  0.36%  43.9 2010s
 262900 21421 43356.9743   50   44 43407.4000 43250.0560  0.36%  43.9 2015s
 263787 21303 43379.7969   56   16 43407.4000 43250.7979  0.36%  43.8 2020s
 264643 21170     cutoff   53      43407.4000 43251.6778  0.36%  43.8 2025s
 265530 21065     cutoff   54      43407.4000 43252.4201  0.36%  43.7 2030s
 266413 20925     cutoff   52      43407.4000 43253.3781  0.35%  43.7 2035s
 267057 20803 43378.7841   52   34 43407.4000 43254.1273  0.35%  43.7 2040s
 267923 20638 43329.3548   53   30 43407.4000 43255.1563  0.35%  43.6 2045s
 268844 20505 43351.8742   54   47 43407.4000 43256.0202  0.35%  43.6 2050s
 269656 20353 43341.9541   48   30 43407.4000 43256.9309  0.35%  43.6 2055s
 270565 20211 43355.3815   46   47 43407.4000 43257.9257  0.34%  43.5 2060s
 271468 20051 43291.5413   46   46 43407.4000 43258.8468  0.34%  43.5 2065s
 272264 19938 43365.9571   47   27 43407.4000 43259.6330  0.34%  43.5 2070s
 273205 19767     cutoff   53      43407.4000 43260.5951  0.34%  43.4 2075s
 274100 19621 43297.9658   50   33 43407.4000 43261.4807  0.34%  43.4 2080s
 274958 19495 43363.5469   46   36 43407.4000 43262.2830  0.33%  43.4 2085s
 275868 19331 43304.5104   50   41 43407.4000 43263.2301  0.33%  43.3 2090s
 276680 19187     cutoff   55      43407.4000 43264.0485  0.33%  43.3 2095s
 277614 19019 43280.4989   60   20 43407.4000 43264.9643  0.33%  43.3 2100s
 278373 18888     cutoff   42      43407.4000 43265.7193  0.33%  43.2 2105s
 279219 18757 43313.5739   53   42 43407.4000 43266.5562  0.32%  43.2 2110s
 280129 18571 43373.4180   51   42 43407.4000 43267.5783  0.32%  43.2 2115s
 280974 18429 43313.4683   47   41 43407.4000 43268.5139  0.32%  43.1 2120s
 281828 18289 43363.3959   53   39 43407.4000 43269.3932  0.32%  43.1 2125s
 282749 18116     cutoff   50      43407.4000 43270.3800  0.32%  43.1 2130s
 283652 17938 43323.2250   47   40 43407.4000 43271.4167  0.31%  43.0 2135s
 284528 17781 43300.3746   60   23 43407.4000 43272.3057  0.31%  43.0 2140s
 285483 17616 43317.3330   49   51 43407.4000 43273.2289  0.31%  42.9 2146s
 286140 17496 43399.6953   47   51 43407.4000 43273.9647  0.31%  42.9 2150s
 287051 17313     cutoff   53      43407.4000 43274.9926  0.31%  42.9 2155s
 287935 17136 43344.4067   45   47 43407.4000 43275.9071  0.30%  42.9 2160s
 288869 16935 43376.1604   50   51 43407.4000 43277.0639  0.30%  42.8 2165s
 289759 16725 43331.4160   50   30 43407.4000 43278.1970  0.30%  42.8 2170s
 290658 16562 43342.8715   49   49 43407.4000 43279.0613  0.30%  42.7 2175s
 291524 16359     cutoff   51      43407.4000 43280.1338  0.29%  42.7 2180s
 292461 16139 43377.7578   53   26 43407.4000 43281.2080  0.29%  42.7 2185s
 293481 15884 43348.1815   59   21 43407.4000 43282.6146  0.29%  42.6 2190s
 294456 15643 43311.1596   52   39 43407.4000 43283.9308  0.28%  42.6 2195s
 295369 15419 43387.0814   50   33 43407.4000 43285.1317  0.28%  42.5 2200s
 296308 15203 43363.9222   48   30 43407.4000 43286.3068  0.28%  42.5 2205s
 297088 15001     cutoff   66      43407.4000 43287.4769  0.28%  42.5 2210s
 298038 14764 43390.0379   46   34 43407.4000 43288.7620  0.27%  42.4 2215s
 298932 14540 43318.0169   50   32 43407.4000 43289.9312  0.27%  42.4 2220s
 299918 14265 43373.9226   68   24 43407.4000 43291.2840  0.27%  42.3 2225s
 300888 14016 43358.2820   57   30 43407.4000 43292.6370  0.26%  42.3 2230s
 301792 13777 43391.8530   48   28 43407.4000 43293.8310  0.26%  42.3 2235s
 302766 13515 43329.7270   38   64 43407.4000 43295.2725  0.26%  42.2 2240s
 303601 13274 43383.9907   49   50 43407.4000 43296.5837  0.26%  42.2 2245s
 304541 12996 43320.9473   59   36 43407.4000 43298.0340  0.25%  42.2 2250s
 305506 12717     cutoff   50      43407.4000 43299.5948  0.25%  42.1 2255s
 306450 12430 43382.5224   48   36 43407.4000 43301.1583  0.24%  42.1 2260s
 307499 12109 43370.5806   48   47 43407.4000 43302.7101  0.24%  42.0 2265s
 308433 11821 43403.3992   44   53 43407.4000 43304.2704  0.24%  42.0 2270s
 309410 11489 43368.6529   48   47 43407.4000 43305.9134  0.23%  42.0 2275s
 310320 11180 43369.8483   54   33 43407.4000 43307.5425  0.23%  41.9 2280s
 311091 10917 43351.3758   50   37 43407.4000 43309.1076  0.23%  41.9 2285s
 312125 10558 43320.2144   55   20 43407.4000 43311.0587  0.22%  41.8 2290s
 313164 10193 43322.4815   58   14 43407.4000 43313.3205  0.22%  41.8 2295s
 314139  9835     cutoff   52      43407.4000 43315.4124  0.21%  41.8 2300s
 315217  9417 43332.7063   51   40 43407.4000 43318.0580  0.21%  41.7 2305s
 316255  9007     cutoff   55      43407.4000 43320.3819  0.20%  41.6 2310s
 317278  8610 43367.1271   48   31 43407.4000 43322.6914  0.20%  41.6 2315s
 318301  8219 43388.1134   51   37 43407.4000 43325.0601  0.19%  41.6 2320s
 319317  7786 43406.5164   62   18 43407.4000 43327.7929  0.18%  41.5 2325s
 320378  7318 43346.0326   59   22 43407.4000 43330.9238  0.18%  41.5 2330s
 321391  6850 43342.5783   50   26 43407.4000 43334.1876  0.17%  41.4 2335s
 322446  6330 43379.3430   53   40 43407.4000 43337.7146  0.16%  41.4 2340s
 323633  5716     cutoff   41      43407.4000 43342.2677  0.15%  41.3 2345s
 324771  5136     cutoff   51      43407.4000 43346.7089  0.14%  41.2 2350s
 325950  4517 43395.0071   50   33 43407.4000 43352.0487  0.13%  41.2 2355s
 327157  3779 43369.9989   52   24 43407.4000 43358.6377  0.11%  41.1 2360s
 328514  2923 43391.9673   48   30 43407.4000 43367.4616  0.09%  41.0 2365s
*329886  1002              68    43392.400000 43378.6391  0.03%  40.9 2369s
 329932   963 43386.4014   67   24 43392.4000 43379.1252  0.03%  40.9 2370s

Cutting planes:
  Gomory: 5
  Lift-and-project: 137
  Cover: 35
  Implied bound: 29
  Projected implied bound: 60
  MIR: 901
  Flow cover: 168
  Relax-and-lift: 11

Explored 330944 nodes (13503472 simplex iterations) in 2374.92 seconds (2555.26 work units)
Thread count was 1 (of 4 available processors)

Solution count 10: 43392.4 43392.4 43407.4 ... 44104

Optimal solution found (tolerance 1.00e-06)
Best objective 4.339240000000e+04, best bound 4.339235841371e+04, gap 0.0001%
Obj: 43392.4
