Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0xa999d9f0
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+02]
  Objective range  [2e-01, 2e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [3e+01, 1e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.03s
Presolved: 4317 rows, 4266 columns, 16714 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 114400.00000

Root relaxation: objective 2.297166e+04, 3945 iterations, 0.21 seconds (0.23 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H  591   379                    50051.200000 46812.2438  6.47%  96.7   23s
H  634   388                    49985.200000 46814.6490  6.34%  92.5   23s
H  686   401                    49980.200000 46814.6490  6.33%  87.3   23s
H  785   423                    49220.001339 46820.4692  4.88%  78.8   25s
H 1000   513                    49213.973627 46824.9585  4.85%  68.0   26s
H 1365   696                    49210.698357 46836.2355  4.83%  57.4   28s
  1576   842 47076.7611   41   70 49210.6984 46856.8602  4.78%  53.7   30s
H 1826  1018                    49048.600000 46858.7746  4.46%  51.1   32s
H 1853  1044                    49033.200000 46858.7746  4.43%  50.7   32s
  2278  1386 46962.5893   38   74 49033.2000 46867.4190  4.42%  47.5   35s
  3238  2127 48993.0785   62   31 49033.2000 46877.6880  4.40%  43.7   40s
* 3704  2436              89    48884.800000 46885.5457  4.09%  42.9   42s
  4101  2727 48534.2520   74   22 48884.8000 46892.5789  4.08%  42.4   45s
  4868  3262 46986.9925   35   81 48884.8000 46902.6631  4.05%  41.6   50s
  5505  3720 47834.5795   60   41 48884.8000 46911.6127  4.04%  42.0   55s
  5907  4018 48790.6107   65   38 48884.8000 46918.1409  4.02%  41.9   60s
  6492  4452 47068.9689   34   73 48884.8000 46924.1643  4.01%  41.9   65s
H 6599  4303                    48718.400000 46924.3702  3.68%  41.9   66s
  7081  4656 47846.2913   58   45 48718.4000 46927.7853  3.68%  42.1   70s
H 7599  5019                    48715.000000 46932.6208  3.66%  41.9   73s
  7780  5152 48016.7981   58   40 48715.0000 46933.6958  3.66%  41.8   75s
  8494  5643 47033.3678   37   73 48715.0000 46939.0877  3.65%  42.1   80s
  9164  6129 47233.4877   45   59 48715.0000 46944.3972  3.63%  41.9   85s
H 9415  6253                    48680.600000 46949.3392  3.56%  42.0   87s
H 9445  6132                    48614.800000 46949.3392  3.43%  41.9   88s
  9531  6185     cutoff   65      48614.8000 46949.4675  3.43%  41.9   90s
 10194  6624 47406.9660   47   55 48614.8000 46956.2401  3.41%  42.1   95s
 10203  6632 48611.0892   82   85 48614.8000 46956.2401  3.41%  42.1  111s
 10224  6646 47623.5466   54   93 48614.8000 46956.2401  3.41%  42.0  115s
 10238  6655 48024.3879   66   93 48614.8000 46956.2401  3.41%  42.0  120s
 10254  6666 47732.8443   62   98 48614.8000 46958.7315  3.41%  41.9  125s
 10269  6676 48155.5513   71   94 48614.8000 46961.4677  3.40%  41.8  130s
 10276  6683 47006.6027   44   88 48614.8000 46968.0197  3.39%  42.8  135s
 10695  6899 47598.8913   63   54 48614.8000 47041.2020  3.24%  42.6  140s
 11027  7037 47894.2011   73   34 48614.8000 47054.4359  3.21%  42.6  145s
H11351  6839                    48607.600000 47079.4101  3.14%  42.7  150s
 11933  7077 48512.7915   79   39 48607.6000 47090.7124  3.12%  43.0  155s
 12488  7258 48440.5474   65   53 48607.6000 47099.9655  3.10%  43.4  160s
H12776  7045                    48605.677554 47103.9720  3.09%  43.4  162s
H12777  6744                    48604.493478 47103.9720  3.09%  43.4  162s
*12778  6454              94    48601.200000 47103.9720  3.08%  43.4  162s
 12788  6456 47404.6155   55   67 48601.2000 47104.3005  3.08%  43.4  165s
 13267  6602 48308.9980   78   38 48601.2000 47113.7852  3.06%  43.5  170s
 13840  6835 48112.2458   69   52 48601.2000 47125.2826  3.04%  43.7  175s
H13847  6352                    48409.400000 47125.2826  2.65%  43.7  176s
 14201  6467 48317.9930   80   28 48409.4000 47129.5949  2.64%  43.9  180s
 14770  6663 47436.5254   57   63 48409.4000 47138.7268  2.62%  44.0  185s
 15294  6850 47475.3096   67   49 48409.4000 47144.0862  2.61%  44.3  190s
 15843  7038 47367.5776   54   63 48409.4000 47150.0741  2.60%  44.5  195s
 16358  7221 47679.6641   53   68 48409.4000 47154.7324  2.59%  44.7  206s
 16706  7350 48067.0577   76   46 48409.4000 47156.7270  2.59%  44.8  210s
