Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0xbce764ef
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+02]
  Objective range  [5e-01, 5e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [3e+01, 2e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.03s
Presolved: 4317 rows, 4266 columns, 16714 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 36427.000000

Root relaxation: objective 1.347927e+04, 3562 iterations, 0.17 seconds (0.19 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 13952.1306    0   91 33418.6299 13952.1306  58.3%     -    0s
     0     0 14511.9615    0   97 33418.6299 14511.9615  56.6%     -    0s
     0     0 14550.2348    0   97 33418.6299 14550.2348  56.5%     -    0s
     0     0 14552.1078    0   97 33418.6299 14552.1078  56.5%     -    0s
     0     0 14552.5994    0   97 33418.6299 14552.5994  56.5%     -    0s
     0     0 14552.6819    0   97 33418.6299 14552.6819  56.5%     -    0s
     0     0 14973.7196    0   96 33418.6299 14973.7196  55.2%     -    0s
     0     0 15112.7290    0   94 33418.6299 15112.7290  54.8%     -    0s
     0     0 15113.0142    0   94 33418.6299 15113.0142  54.8%     -    0s
     0     0 15564.1081    0   95 33418.6299 15564.1081  53.4%     -    0s
H    0     0                    33334.089881 15564.1081  53.3%     -    0s
     0     0 15655.3831    0   96 33334.0899 15655.3831  53.0%     -    0s
     0     0 15670.2461    0   97 33334.0899 15670.2461  53.0%     -    0s
     0     0 15671.4897    0   97 33334.0899 15671.4897  53.0%     -    0s
     0     0 15671.5722    0   97 33334.0899 15671.5722  53.0%     -    0s
     0     0 15935.5018    0   96 33334.0899 15935.5018  52.2%     -    0s
     0     0 15966.7225    0   96 33334.0899 15966.7225  52.1%     -    1s
     0     0 15969.4198    0   96 33334.0899 15969.4198  52.1%     -    1s
     0     0 15970.7674    0   96 33334.0899 15970.7674  52.1%     -    1s
     0     0 15971.2294    0   96 33334.0899 15971.2294  52.1%     -    1s
     0     0 16226.4750    0   94 33334.0899 16226.4750  51.3%     -    1s
H    0     0                    33166.586339 16226.4750  51.1%     -    1s
     0     0 16255.4415    0   94 33166.5863 16255.4415  51.0%     -    1s
     0     0 16256.7344    0   95 33166.5863 16256.7344  51.0%     -    1s
     0     0 16257.0211    0   95 33166.5863 16257.0211  51.0%     -    1s
     0     0 16291.9081    0   95 33166.5863 16291.9081  50.9%     -    1s
     0     0 16313.4152    0   92 33166.5863 16313.4152  50.8%     -    1s
     0     0 16319.8333    0   94 33166.5863 16319.8333  50.8%     -    1s
     0     0 16322.4883    0   93 33166.5863 16322.4883  50.8%     -    1s
     0     0 16322.5282    0   93 33166.5863 16322.5282  50.8%     -    1s
     0     0 16362.7798    0   97 33166.5863 16362.7798  50.7%     -    1s
     0     0 16364.6406    0   97 33166.5863 16364.6406  50.7%     -    1s
     0     0 16364.7846    0   97 33166.5863 16364.7846  50.7%     -    1s
     0     0 16401.0797    0   98 33166.5863 16401.0797  50.5%     -    1s
     0     0 16402.8861    0   99 33166.5863 16402.8861  50.5%     -    1s
     0     0 16403.4410    0   97 33166.5863 16403.4410  50.5%     -    1s
     0     0 16408.9553    0   98 33166.5863 16408.9553  50.5%     -    1s
     0     0 16409.3774    0   95 33166.5863 16409.3774  50.5%     -    1s
     0     0 16418.2034    0   97 33166.5863 16418.2034  50.5%     -    1s
     0     0 16418.4482    0   96 33166.5863 16418.4482  50.5%     -    1s
     0     0 16418.8876    0   96 33166.5863 16418.8876  50.5%     -    1s
     0     0 16418.9414    0   96 33166.5863 16418.9414  50.5%     -    1s
     0     0 16419.2057    0   96 33166.5863 16419.2057  50.5%     -    1s
     0     0 16419.2057    0   96 33166.5863 16419.2057  50.5%     -    2s
H    0     0                    27381.690246 16419.2057  40.0%     -    2s
H    0     0                    23311.717785 16419.2057  29.6%     -    2s
     0     2 16430.7530    0   96 23311.7178 16430.7530  29.5%     -    2s
H   18    18                    22847.552606 16457.6878  28.0%  29.6    2s
H   18    18                    22632.757049 16457.6878  27.3%  29.6    2s
H   18    18                    22018.348441 16457.6878  25.3%  29.6    2s
H   18    18                    21858.928081 16457.6878  24.7%  29.6    2s
H   18    18                    21673.763440 16457.6878  24.1%  29.6    2s
H   18    18                    21256.718259 16457.6878  22.6%  29.6    2s
H   18    18                    20733.828639 16457.6878  20.6%  29.6    2s
H   18    18                    20511.177652 16457.6878  19.8%  29.6    2s
H   18    18                    20261.171713 16457.6878  18.8%  29.6    2s
H   78    76                    20253.668175 16457.6878  18.7%  28.4    2s
H  104   102                    20039.940899 16457.6878  17.9%  27.4    2s
H  108   106                    20018.446456 16457.6878  17.8%  26.8    2s
H  108   105                    18866.000000 16457.6878  12.8%  26.8    2s
H  393   351                    18849.500000 16505.8298  12.4%  27.8    3s
H  419   370                    18723.000000 16505.8298  11.8%  27.4    3s
   514   452 17854.1050   39   75 18723.0000 16508.1390  11.8%  27.7    5s
   589   503 17268.9255   27  100 18723.0000 17268.9255  7.77%  36.7   10s
   928   695 17906.8280   61   37 18723.0000 17320.1270  7.49%  40.9   15s
H  996   685                    18662.000000 17326.9502  7.15%  40.5   16s
H 1074   700                    18609.500000 17326.9502  6.89%  40.5   16s
  1589   945 18328.8904   73   21 18609.5000 17346.0886  6.79%  39.9   20s
H 2074  1161                    18596.000000 17358.1072  6.66%  39.2   24s
  2243  1308 18252.2299   72   19 18596.0000 17358.8109  6.65%  39.6   25s
* 2267  1174              87    18409.000000 17358.8109  5.70%  39.4   25s
H 2823  1540                    18387.500000 17366.4411  5.55%  40.4   29s
  2921  1606 17471.5994   32   87 18387.5000 17367.8012  5.55%  40.4   30s
  3673  2170 18211.6204   42   71 18387.5000 17382.9306  5.46%  41.5   35s
  4046  2421 17668.4032   39   69 18387.5000 17385.0880  5.45%  42.3   40s
H 4463  2403                    18250.000000 17391.5171  4.70%  42.6   43s
H 4490  2336                    18218.500000 17392.0412  4.54%  42.8   44s
  4520  2355 17697.2753   34   83 18218.5000 17392.2446  4.54%  42.9   45s
  5199  2794 18074.2691   57   41 18218.5000 17400.9890  4.49%  43.8   50s
  5803  3176 17532.2975   36   85 18218.5000 17409.0461  4.44%  44.6   55s
H 6169  3298                    18180.500000 17412.4557  4.22%  45.0   58s
  6290  3374 17465.3673   34   89 18180.5000 17413.2587  4.22%  45.2   60s
  6964  3808 17660.8936   37   77 18180.5000 17421.0848  4.18%  46.0   65s
  7627  4230 17870.5929   55   45 18180.5000 17426.9632  4.14%  46.4   70s
  8332  4679 17668.0780   39   79 18180.5000 17433.1477  4.11%  46.6   75s
H 8359  4591                    18159.500000 17433.2489  4.00%  46.6   76s
  8802  4835 17791.6938   44   60 18159.5000 17437.1052  3.98%  46.8   80s
  9430  5229 17874.7155   56   45 18159.5000 17444.8686  3.94%  47.1   85s
 10161  5681 17910.8817   45   64 18159.5000 17450.9546  3.90%  47.3   90s
 10203  5711 17699.6269   46   96 18159.5000 17451.1836  3.90%  47.3  107s
 10224  5725 17836.3116   50  100 18159.5000 17451.1836  3.90%  47.2  110s
 10243  5738 17646.3823   48  100 18159.5000 17451.1836  3.90%  47.1  115s
 10256  5746 17769.1531   48  100 18159.5000 17451.1836  3.90%  47.0  120s
 10265  5754 17451.1836   38   95 18159.5000 17451.1836  3.90%  47.7  125s
 10272  5758 17452.9795   42   84 18159.5000 17451.1836  3.90%  47.7  130s
 10691  5959 17567.7007   51   68 18159.5000 17451.1836  3.90%  47.7  135s
 11214  6183 17526.0168   47   84 18159.5000 17466.5113  3.82%  47.8  140s
H11567  6030                    18146.500000 17484.4406  3.65%  48.0  144s
 11613  6047 17705.3805   48   74 18146.5000 17484.5194  3.65%  48.0  145s
 11805  6108 17570.0133   50   78 18146.5000 17486.7464  3.64%  48.1  150s
 12291  6288 17831.9917   53   59 18146.5000 17497.2623  3.58%  48.5  155s
 12826  6455 17711.8258   48   73 18146.5000 17505.3879  3.53%  49.0  160s
 13121  6548 17533.3741   47   73 18146.5000 17509.8578  3.51%  49.2  165s
 13618  6723 17817.6509   53   65 18146.5000 17515.9384  3.47%  49.7  170s
 14135  6866     cutoff   65      18146.5000 17524.7780  3.43%  50.3  175s
 14585  7004 18134.6525   71   38 18146.5000 17531.0214  3.39%  50.9  180s
 15078  7159 17794.4687   52   63 18146.5000 17536.3550  3.36%  51.5  185s
 15635  7319 17683.3440   50   80 18146.5000 17540.1859  3.34%  51.8  190s
 16131  7450 17761.9658   50   67 18146.5000 17546.8001  3.30%  52.2  195s
 16609  7579 17718.0228   47   76 18146.5000 17552.1268  3.28%  52.7  200s
 17128  7706 17649.6051   48   71 18146.5000 17557.4767  3.25%  53.0  205s
 17406  7814 17983.7144   57   56 18146.5000 17560.3008  3.23%  53.3  211s
 17703  7897 18008.6092   72   32 18146.5000 17561.1676  3.23%  53.4  217s
 17944  7975 17888.1778   57   54 18146.5000 17563.0425  3.22%  53.6  220s
 18423  8111 17711.9490   47   73 18146.5000 17565.9229  3.20%  53.8  225s
 18965  8259 17937.5162   59   55 18146.5000 17568.3853  3.19%  54.1  230s
 19465  8387 17675.5075   49   74 18146.5000 17570.0503  3.18%  54.4  235s
 19980  8499 17894.1968   59   58 18146.5000 17572.9478  3.16%  54.6  240s
 20451  8627 17710.9507   48   70 18146.5000 17575.9181  3.14%  54.9  245s
 20931  8745 17697.2022   51   68 18146.5000 17580.3832  3.12%  55.2  250s
 21399  8853 17887.7721   59   59 18146.5000 17582.3118  3.11%  55.5  255s
 21890  8975     cutoff   77      18146.5000 17584.3717  3.10%  55.8  260s
 22370  9133 18067.2287   69   36 18146.5000 17586.1464  3.09%  56.1  265s
 22893  9269 18066.5606   65   48 18146.5000 17589.7366  3.07%  56.3  270s
 23411  9393 17809.0445   53   64 18146.5000 17592.1091  3.06%  56.4  275s
 23926  9519 18125.9407   69   23 18146.5000 17593.5928  3.05%  56.6  280s
 24303  9601 17967.6108   62   54 18146.5000 17594.6221  3.04%  56.7  285s
 24790  9725 18064.2646   61   59 18146.5000 17597.0139  3.03%  57.0  290s
 25260  9848 18062.6220   62   52 18146.5000 17598.7274  3.02%  57.2  295s
 25786  9967 17614.6553   50   74 18146.5000 17600.0150  3.01%  57.4  300s
 26255 10093 17659.9655   47   81 18146.5000 17602.0832  3.00%  57.5  305s
 26729 10230 18022.3011   65   49 18146.5000 17603.6132  2.99%  57.7  310s
 27182 10491 18049.0997   59   58 18146.5000 17604.7976  2.99%  57.9  315s
 27652 10763 17684.9335   49   76 18146.5000 17606.2440  2.98%  58.1  320s
 28139 11019 17831.9660   52   68 18146.5000 17607.8364  2.97%  58.2  325s
 28648 11318 17682.2986   50   67 18146.5000 17610.3778  2.95%  58.4  330s
 29074 11563 17732.7291   48   82 18146.5000 17611.5240  2.95%  58.5  335s
 29585 11838 17619.4070   49   74 18146.5000 17612.9985  2.94%  58.6  340s
 30061 12122     cutoff   60      18146.5000 17614.9488  2.93%  58.8  345s
 30537 12389 18107.1041   57   64 18146.5000 17615.9699  2.92%  58.9  350s
 30993 12647 18105.8469   67   44 18146.5000 17617.7273  2.91%  59.0  355s
 31456 12902 17710.4482   51   65 18146.5000 17618.7670  2.91%  59.2  360s
 31950 13158 17685.5633   47   77 18146.5000 17620.5290  2.90%  59.3  365s
 32428 13413 17642.1910   48   76 18146.5000 17621.5085  2.89%  59.4  370s
 32902 13684 18110.0570   61   48 18146.5000 17623.0673  2.88%  59.5  375s
 33378 13960 17673.3768   48   81 18146.5000 17624.7227  2.88%  59.6  380s
 33871 14238 17884.6483   52   67 18146.5000 17625.9847  2.87%  59.7  385s
 34290 14465 17927.3346   56   61 18146.5000 17626.5127  2.87%  59.8  390s
 34750 14722 18120.6484   66   48 18146.5000 17627.6267  2.86%  59.9  395s
 35204 14950 18025.4649   54   67 18146.5000 17629.1667  2.85%  60.1  400s
 35655 15185 17767.2752   52   70 18146.5000 17630.1823  2.85%  60.2  405s
 36120 15440 18065.9132   61   56 18146.5000 17631.1777  2.84%  60.3  410s
 36558 15686 18108.6652   56   54 18146.5000 17632.1573  2.83%  60.4  415s
 37020 15931 18025.0944   61   58 18146.5000 17633.2159  2.83%  60.5  420s
 37525 16208 18145.0441   69   40 18146.5000 17634.5368  2.82%  60.5  425s
 37946 16438 18062.9680   57   62 18146.5000 17636.0417  2.81%  60.7  430s
 38416 16694 17971.8244   65   55 18146.5000 17637.0604  2.81%  60.7  435s
 38888 16941 18065.3438   57   58 18146.5000 17638.4173  2.80%  60.8  440s
 39289 17147 18084.5670   62   43 18146.5000 17639.0514  2.80%  60.9  445s
 39761 17396 17838.5091   58   55 18146.5000 17639.6936  2.79%  60.9  450s
 40257 17672 18071.9372   66   49 18146.5000 17640.9240  2.79%  61.0  455s
 40746 17955 17987.4418   57   58 18146.5000 17641.9447  2.78%  61.0  460s
 41158 18154 17896.5160   56   60 18146.5000 17642.7009  2.78%  61.1  465s
 41640 18437 17918.9542   54   61 18146.5000 17643.4051  2.77%  61.1  470s
 42066 18661 17972.2174   63   37 18146.5000 17644.6659  2.77%  61.2  475s
 42562 18931 18141.1215   61   53 18146.5000 17645.4181  2.76%  61.3  480s
 43037 19206 18025.5837   57   54 18146.5000 17646.3494  2.76%  61.3  485s
 43523 19477 18018.0136   58   61 18146.5000 17647.0563  2.75%  61.4  490s
 43968 19732 17859.2459   54   64 18146.5000 17647.8394  2.75%  61.5  495s
 44473 20006     cutoff   72      18146.5000 17648.4379  2.74%  61.5  500s
 44934 20278 18048.7278   58   56 18146.5000 17649.2497  2.74%  61.6  505s
 45406 20510 17800.0514   48   73 18146.5000 17650.0071  2.74%  61.6  510s
 45748 20702 18028.6007   56   60 18146.5000 17650.3775  2.73%  61.7  518s
 45839 20749 17685.0841   51   65 18146.5000 17650.6776  2.73%  61.7  520s
 46276 21012 17871.9110   53   56 18146.5000 17651.3520  2.73%  61.7  525s
 46737 21261     cutoff   63      18146.5000 17652.1148  2.72%  61.8  530s
 47193 21489 17673.3925   48   74 18146.5000 17652.6637  2.72%  61.8  535s
 47706 21766     cutoff   67      18146.5000 17653.3729  2.72%  61.9  540s
 48128 22004 18105.6342   69   27 18146.5000 17654.5948  2.71%  62.0  545s
 48582 22240 18089.2299   59   61 18146.5000 17655.6578  2.70%  62.1  550s
 49024 22482 17922.1260   59   54 18146.5000 17656.3620  2.70%  62.1  555s
 49485 22750     cutoff   68      18146.5000 17657.0532  2.70%  62.1  560s
 49928 23011 17718.5556   51   72 18146.5000 17657.4744  2.69%  62.2  565s
 50359 23224 17955.3640   65   52 18146.5000 17658.1619  2.69%  62.3  570s
 50847 23478 18017.8534   61   52 18146.5000 17659.1857  2.69%  62.4  575s
 51204 23680 17815.9093   53   70 18146.5000 17659.6321  2.68%  62.5  580s
 51652 23944 17708.9049   49   79 18146.5000 17660.5184  2.68%  62.5  585s
 52100 24206 17689.1010   51   68 18146.5000 17661.4387  2.67%  62.6  590s
 52526 24452 17811.9034   58   61 18146.5000 17662.0589  2.67%  62.7  595s
 52992 24705 18058.2697   66   43 18146.5000 17662.7680  2.67%  62.7  600s
 53457 24936 18122.2331   61   52 18146.5000 17663.5038  2.66%  62.8  605s
 53959 25219 17722.1898   48   77 18146.5000 17663.9910  2.66%  62.8  610s
 54416 25488 17841.6999   51   68 18146.5000 17664.7413  2.65%  62.8  615s
 54906 25733 17742.5386   49   70 18146.5000 17665.2022  2.65%  62.9  620s
 55369 25997 18035.3482   70   36 18146.5000 17665.6533  2.65%  62.9  625s
 55838 26236 17751.7988   49   76 18146.5000 17666.2954  2.65%  63.0  630s
 56288 26477 17877.8070   57   54 18146.5000 17666.9015  2.64%  63.0  635s
 56743 26736 18126.5608   56   54 18146.5000 17667.7478  2.64%  63.1  640s
 57109 26923 18128.5275   65   54 18146.5000 17668.0703  2.64%  63.1  645s
 57562 27179 17871.7714   56   62 18146.5000 17668.6823  2.63%  63.2  650s
 57983 27424 18003.0369   61   52 18146.5000 17669.2742  2.63%  63.2  655s
 58443 27676 18000.8930   59   58 18146.5000 17669.8225  2.63%  63.3  660s
 58932 27913 18093.7287   55   63 18146.5000 17670.4073  2.62%  63.3  665s
 59362 28160 17952.2927   59   60 18146.5000 17670.8195  2.62%  63.4  670s
 59829 28371 17787.7180   54   59 18146.5000 17671.3923  2.62%  63.4  675s
 60284 28592 18111.7004   75   22 18146.5000 17672.0143  2.61%  63.4  680s
 60753 28829 17982.3014   61   45 18146.5000 17672.5820  2.61%  63.5  685s
 61253 29094 18075.2290   66   46 18146.5000 17673.2292  2.61%  63.5  690s
 61692 29345 17711.1341   47   77 18146.5000 17674.0402  2.60%  63.6  695s
 62128 29571 17979.7028   57   58 18146.5000 17674.5717  2.60%  63.6  700s
 62512 29751 18126.5096   60   52 18146.5000 17675.1600  2.60%  63.7  705s
 62990 29962 17820.5618   62   60 18146.5000 17675.7601  2.59%  63.7  710s
 63445 30208 18107.2748   63   41 18146.5000 17676.0612  2.59%  63.7  715s
 63879 30433 17983.7710   56   61 18146.5000 17676.6578  2.59%  63.7  720s
 64323 30658 18090.2538   71   41 18146.5000 17677.3767  2.59%  63.8  725s
 64800 30872 17812.5018   52   69 18146.5000 17677.9356  2.58%  63.8  730s
 65238 31099 18057.4837   56   63 18146.5000 17678.4237  2.58%  63.9  735s
 65707 31309 18104.4700   61   57 18146.5000 17679.0961  2.58%  63.9  740s
 66202 31566 17990.4977   53   60 18146.5000 17679.5635  2.57%  63.9  745s
 66706 31780 17697.5273   51   70 18146.5000 17680.1088  2.57%  63.9  750s
 67136 32050 17971.8416   59   59 18146.5000 17680.5729  2.57%  64.0  755s
 67622 32294 18044.3534   56   67 18146.5000 17680.9993  2.57%  64.0  760s
 68030 32479 17866.3158   52   73 18146.5000 17681.5177  2.56%  64.0  765s
 68492 32728 18124.9337   68   50 18146.5000 17681.9760  2.56%  64.0  770s
 68961 32948 17994.9979   55   64 18146.5000 17682.4702  2.56%  64.1  775s
 69380 33147 17867.7067   49   74 18146.5000 17682.9121  2.55%  64.1  786s
 69679 33337 17879.3418   56   58 18146.5000 17683.1504  2.55%  64.1  790s
 70164 33610 18033.0773   64   38 18146.5000 17683.4088  2.55%  64.1  795s
 70601 33854 17952.7937   53   72 18146.5000 17683.7398  2.55%  64.2  800s
 71051 34121 17789.9526   57   63 18146.5000 17684.2897  2.55%  64.2  805s
 71510 34334 17709.7701   53   62 18146.5000 17684.8242  2.54%  64.3  810s
 72013 34609 17736.4883   51   73 18146.5000 17685.1082  2.54%  64.3  815s
 72487 34855 17998.3444   53   67 18146.5000 17685.6804  2.54%  64.3  820s
 72976 35071 17758.0567   50   73 18146.5000 17686.1554  2.54%  64.3  825s
 73410 35297 18110.2287   58   50 18146.5000 17686.7146  2.53%  64.3  830s
 73842 35514 18004.6769   52   63 18146.5000 17687.1885  2.53%  64.4  835s
 74251 35729 17906.9239   54   63 18146.5000 17687.5874  2.53%  64.4  840s
 74743 35961 17758.7273   54   64 18146.5000 17688.0523  2.53%  64.4  845s
 75162 36192 18049.1114   61   54 18146.5000 17688.5546  2.52%  64.5  850s
 75615 36411     cutoff   61      18146.5000 17689.1945  2.52%  64.5  855s
 76023 36633 18083.6550   64   40 18146.5000 17689.6414  2.52%  64.6  860s
 76465 36862 18004.4856   63   55 18146.5000 17690.3034  2.51%  64.6  865s
 76930 37102 18015.4154   61   56 18146.5000 17690.6783  2.51%  64.6  870s
 77399 37331 18059.4080   66   25 18146.5000 17691.2123  2.51%  64.6  875s
 77824 37526 17911.3156   58   59 18146.5000 17691.7499  2.51%  64.7  880s
 78300 37764 18070.7953   67   51 18146.5000 17692.0795  2.50%  64.7  885s
 78752 38018 18027.7644   60   64 18146.5000 17692.5462  2.50%  64.7  890s
H79059 38156                    18145.500000 17692.8071  2.49%  64.8  893s
 79100 38184 18044.2172   57   55 18145.5000 17692.9059  2.49%  64.8  895s
 79494 38364 18068.5340   59   63 18145.5000 17693.2749  2.49%  64.8  900s
 79954 38605 18144.2431   71   30 18145.5000 17693.7717  2.49%  64.8  905s
 80375 38808 17872.9510   53   69 18145.5000 17694.1723  2.49%  64.8  910s
 80840 39056 18039.8778   63   53 18145.5000 17694.5416  2.49%  64.8  915s
 81324 39301 17923.2750   59   58 18145.5000 17694.9509  2.48%  64.8  920s
 81790 39554 18104.3913   58   47 18145.5000 17695.3547  2.48%  64.8  925s
 82260 39786 17894.0101   54   65 18145.5000 17695.8296  2.48%  64.9  930s
 82729 40021 17984.2057   64   42 18145.5000 17696.1884  2.48%  64.9  935s
 83190 40247 17792.0703   50   74 18145.5000 17696.6098  2.47%  64.9  940s
 83655 40485 18031.9255   61   46 18145.5000 17696.9767  2.47%  64.9  945s
 83742 40522 18077.7564   62   43 18145.5000 17697.1106  2.47%  64.9  950s
 84215 40747 17859.0225   49   76 18145.5000 17697.5742  2.47%  64.9  955s
 84688 40985 17859.3609   58   44 18145.5000 17698.0392  2.47%  64.9  960s
 85107 41192 17843.8982   54   64 18145.5000 17698.2830  2.46%  65.0  965s
 85559 41458 18078.3763   63   57 18145.5000 17698.5817  2.46%  65.0  970s
 86020 41661 17905.0519   56   56 18145.5000 17698.9371  2.46%  65.0  975s
 86498 41926 17930.2416   59   56 18145.5000 17699.3316  2.46%  65.0  980s
 86983 42156 17809.2931   50   71 18145.5000 17699.7779  2.46%  65.0  985s
 87443 42404 18115.1810   69   40 18145.5000 17700.0606  2.45%  65.0  990s
 87890 42612     cutoff   66      18145.5000 17700.3489  2.45%  65.1  995s
 88345 42853 18094.5823   68   31 18145.5000 17700.7794  2.45%  65.1 1000s
 88768 43060 18089.3604   59   57 18145.5000 17701.2277  2.45%  65.1 1005s
 89235 43280 18060.5758   70   33 18145.5000 17701.6922  2.45%  65.1 1010s
 89690 43520 17942.8168   58   50 18145.5000 17701.8570  2.44%  65.2 1015s
 90137 43725 17768.3332   49   76 18145.5000 17702.2562  2.44%  65.2 1020s
 90603 43975 17894.4487   54   65 18145.5000 17702.6567  2.44%  65.2 1025s
 91078 44234 18058.2697   62   50 18145.5000 17703.1000  2.44%  65.2 1030s
 91419 44385 17832.6571   55   60 18145.5000 17703.3762  2.44%  65.2 1035s
 91852 44611 17985.6437   61   48 18145.5000 17704.0583  2.43%  65.3 1040s
 92328 44856 17902.5396   58   58 18145.5000 17704.4637  2.43%  65.3 1045s
 92786 45087 18025.3652   60   38 18145.5000 17704.7776  2.43%  65.3 1050s
 93237 45319 17987.5500   55   67 18145.5000 17705.0709  2.43%  65.4 1055s
 93718 45562 17836.5813   56   58 18145.5000 17705.3989  2.43%  65.4 1060s
 94155 45764 18055.6083   51   73 18145.5000 17705.7263  2.42%  65.4 1065s
 94613 45999 17969.1157   59   52 18145.5000 17706.1144  2.42%  65.4 1070s
 95068 46241 18070.7230   68   41 18145.5000 17706.6302  2.42%  65.4 1075s
 95510 46447 17934.5862   56   57 18145.5000 17706.9868  2.42%  65.5 1080s
 95974 46684 17890.7765   56   62 18145.5000 17707.1770  2.42%  65.5 1085s
 96396 46922 18025.2267   58   62 18145.5000 17707.5212  2.41%  65.5 1090s
 96873 47145 17959.5154   67   45 18145.5000 17707.7792  2.41%  65.5 1095s
 97345 47367 17746.3855   51   71 18145.5000 17708.1304  2.41%  65.6 1100s
 97822 47606 17778.8619   56   61 18145.5000 17708.6526  2.41%  65.6 1105s
H97852 46641                    18122.000000 17708.6526  2.28%  65.6 1106s
 98032 46731 18077.3572   58   62 18122.0000 17708.7640  2.28%  65.6 1110s
 98456 46919 17744.6904   56   60 18122.0000 17709.3471  2.28%  65.6 1115s
 98853 47093 17837.6940   56   61 18122.0000 17709.6590  2.28%  65.7 1120s
 99287 47303 18079.9312   57   63 18122.0000 17709.9773  2.27%  65.7 1125s
 99768 47512 18075.0360   59   57 18122.0000 17710.3769  2.27%  65.7 1130s
 99944 47602 17764.0115   49   76 18122.0000 17710.4706  2.27%  65.7 1135s
 100394 47826 18016.8926   58   61 18122.0000 17710.6693  2.27%  65.7 1140s
 100818 48012 18067.4603   56   65 18122.0000 17711.0006  2.27%  65.7 1145s
 101218 48234 17889.2049   51   70 18122.0000 17711.2754  2.27%  65.8 1150s
 101680 48453 18028.9176   55   61 18122.0000 17711.6842  2.26%  65.8 1155s
 102157 48687 17953.2354   57   59 18122.0000 17712.0746  2.26%  65.8 1160s
 102617 48890 18025.7118   65   47 18122.0000 17712.4674  2.26%  65.8 1165s
 103096 49121 17782.7047   52   68 18122.0000 17712.6392  2.26%  65.8 1170s
 103532 49354 18081.6071   64   48 18122.0000 17712.9973  2.26%  65.8 1175s
 103950 49541 18054.9379   61   54 18122.0000 17713.3079  2.26%  65.9 1180s
 104360 49726 17995.7587   61   53 18122.0000 17713.4612  2.25%  65.9 1185s
 104826 49950 17757.9929   49   78 18122.0000 17713.7479  2.25%  65.9 1190s
 105296 50177 17823.5059   52   65 18122.0000 17714.1886  2.25%  65.9 1195s
 105736 50374 17878.6788   56   60 18122.0000 17714.5299  2.25%  65.9 1200s
 106176 50583 18119.6391   60   53 18122.0000 17714.8044  2.25%  66.0 1205s
 106648 50819 18072.4449   64   48 18122.0000 17715.2131  2.24%  66.0 1210s
 107089 51026 17752.1522   53   69 18122.0000 17715.4939  2.24%  66.0 1215s
 107482 51218 17953.4213   55   62 18122.0000 17715.8260  2.24%  66.0 1220s
 107945 51434 17860.6300   54   67 18122.0000 17716.0756  2.24%  66.0 1225s
 108377 51651     cutoff   61      18122.0000 17716.2997  2.24%  66.0 1230s
 108827 51860 18102.5289   68   48 18122.0000 17716.7742  2.24%  66.0 1235s
 109281 52054 18067.2773   52   73 18122.0000 17716.9817  2.23%  66.0 1240s
 109725 52269 17844.5347   52   68 18122.0000 17717.3847  2.23%  66.1 1245s
 110177 52487 17857.6911   59   60 18122.0000 17717.5491  2.23%  66.1 1250s
 110636 52711 17867.6020   56   62 18122.0000 17717.9420  2.23%  66.1 1255s
 111088 52908 17954.8622   59   56 18122.0000 17718.2104  2.23%  66.1 1260s
 111540 53124 17859.5833   54   71 18122.0000 17718.5147  2.23%  66.1 1265s
 112010 53343 17755.9320   54   70 18122.0000 17718.7655  2.23%  66.1 1270s
 112441 53527 18078.8210   59   61 18122.0000 17719.0591  2.22%  66.2 1275s
 112890 53734 17890.7492   59   48 18122.0000 17719.2900  2.22%  66.2 1280s
 113337 53947 18056.4164   52   71 18122.0000 17719.6660  2.22%  66.2 1285s
 113737 54117 18022.6574   59   58 18122.0000 17719.8633  2.22%  66.2 1290s
 114152 54312 18098.2442   69   35 18122.0000 17720.1628  2.22%  66.2 1295s
 114632 54543 17733.2716   53   67 18122.0000 17720.5375  2.22%  66.2 1300s
 115102 54760 17804.9995   52   75 18122.0000 17720.7691  2.21%  66.2 1305s
 115558 54955 18070.9409   63   59 18122.0000 17721.1223  2.21%  66.3 1310s
 116014 55150 17928.8067   53   70 18122.0000 17721.5600  2.21%  66.3 1315s
 116467 55370 17909.6908   53   66 18122.0000 17721.6883  2.21%  66.3 1320s
 116918 55571 18001.7235   60   56 18122.0000 17721.8732  2.21%  66.3 1325s
 117379 55798 17863.3856   60   55 18122.0000 17722.2105  2.21%  66.3 1330s
 117839 56008 17940.8968   61   52 18122.0000 17722.5365  2.20%  66.3 1335s
