Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0xab228c3b
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+02]
  Objective range  [5e-01, 5e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [2e+01, 2e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.02s
Presolved: 4317 rows, 4266 columns, 16720 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 52000.000000

Root relaxation: objective 1.657450e+04, 2877 iterations, 0.13 seconds (0.15 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 64340 27529 20191.1241   59   66 20362.0000 19822.9536  2.65%   115 1210s
 64619 27659     cutoff   75      20362.0000 19823.2612  2.65%   115 1215s
 64910 27790 19904.6119   56   61 20362.0000 19823.8164  2.64%   115 1220s
 65188 27947 20321.2062   60   55 20362.0000 19824.1477  2.64%   115 1225s
 65470 28069 20146.8753   59   55 20362.0000 19824.7126  2.64%   115 1230s
 65751 28192 20102.8492   54   59 20362.0000 19825.1265  2.64%   115 1235s
 66037 28303 19977.7377   57   58 20362.0000 19825.4163  2.64%   115 1240s
 66294 28420 20324.7236   63   58 20362.0000 19825.8945  2.63%   115 1245s
 66563 28545 19927.7964   54   66 20362.0000 19826.3017  2.63%   115 1250s
 66859 28695 19916.6884   57   61 20362.0000 19827.0221  2.63%   115 1255s
 67144 28838 19874.2529   51   68 20362.0000 19827.2827  2.63%   115 1260s
 67428 28968 19944.8808   58   61 20362.0000 19827.6622  2.62%   115 1265s
 67722 29113 20337.5127   61   48 20362.0000 19827.8675  2.62%   115 1270s
 67980 29245 20156.8231   57   64 20362.0000 19828.4154  2.62%   115 1275s
 68257 29366 20168.3671   59   60 20362.0000 19828.7792  2.62%   115 1280s
 68602 29517 20236.5699   66   39 20362.0000 19829.0969  2.62%   115 1285s
 68897 29651 19965.9466   58   68 20362.0000 19829.5847  2.61%   115 1290s
 69187 29783 20199.6668   60   56 20362.0000 19829.9294  2.61%   115 1295s
 69476 29898 20195.5837   59   65 20362.0000 19830.3500  2.61%   116 1300s
 69695 29992 20253.9780   64   42 20362.0000 19830.5908  2.61%   115 1305s
 69954 30107 20052.6528   56   63 20362.0000 19830.8860  2.61%   116 1310s
 70267 30239 20312.9348   66   49 20362.0000 19831.2265  2.61%   115 1315s
 70551 30362 19895.5461   57   59 20362.0000 19831.7175  2.60%   116 1320s
 70787 30495 20216.3583   66   49 20362.0000 19831.9989  2.60%   116 1325s
 71079 30625 20134.6123   64   53 20362.0000 19832.5152  2.60%   116 1330s
 71392 30741 19993.0337   58   69 20362.0000 19833.1280  2.60%   116 1335s
 71686 30877     cutoff   58      20362.0000 19833.5770  2.60%   116 1340s
 71968 31010 20360.0721   68   40 20362.0000 19833.7797  2.59%   116 1345s
 72214 31126 20155.0924   68   40 20362.0000 19834.1638  2.59%   116 1350s
 72524 31271 20178.1009   61   56 20362.0000 19834.3897  2.59%   116 1355s
 72806 31414 20284.4761   57   62 20362.0000 19834.6737  2.59%   116 1360s
 73165 31600 20319.4254   62   57 20362.0000 19835.0867  2.59%   116 1365s
 73435 31703 20318.0352   62   51 20362.0000 19835.4086  2.59%   116 1370s
 73740 31846 20113.1195   64   52 20362.0000 19835.8441  2.58%   116 1375s
 74049 31962 20036.3189   50   71 20362.0000 19836.4070  2.58%   116 1380s
 74299 32080 20308.1027   67   35 20362.0000 19836.7531  2.58%   116 1385s
 74599 32203 20016.6504   58   64 20362.0000 19837.1733  2.58%   116 1390s
 74852 32328 20308.5469   54   66 20362.0000 19837.5690  2.58%   116 1395s
 75129 32450 20175.2058   65   45 20362.0000 19837.9737  2.57%   116 1400s
 75370 32564 19900.6787   56   63 20362.0000 19838.2278  2.57%   116 1405s
 75647 32683 20028.5887   53   67 20362.0000 19838.6049  2.57%   116 1410s
 75931 32819 19969.1046   55   63 20362.0000 19839.1669  2.57%   116 1415s
 76188 32936 20229.7016   56   66 20362.0000 19839.4314  2.57%   116 1420s
 76475 33052 20020.3018   53   64 20362.0000 19839.7349  2.56%   116 1425s
 76750 33152 19931.0439   46   78 20362.0000 19840.0482  2.56%   116 1430s
 77061 33282 20247.8747   68   35 20362.0000 19840.4032  2.56%   116 1435s
 77371 33409 20111.2004   62   47 20362.0000 19840.8357  2.56%   116 1440s
 77674 33550 20238.9527   58   60 20362.0000 19841.0378  2.56%   116 1445s
 77977 33670 19968.8514   55   62 20362.0000 19841.4750  2.56%   116 1450s
 78248 33783 20278.4884   62   45 20362.0000 19841.8539  2.55%   116 1455s
 78493 33884 19893.2366   53   69 20362.0000 19842.1136  2.55%   116 1460s
 78773 34033 20288.2752   63   53 20362.0000 19842.3332  2.55%   116 1465s
 79049 34147 20358.4381   63   54 20362.0000 19842.6760  2.55%   116 1470s
 79339 34279 20204.1937   58   65 20362.0000 19842.9789  2.55%   116 1475s
 79641 34421 20160.7460   62   55 20362.0000 19843.6553  2.55%   116 1480s
 79899 34537 19932.7806   55   52 20362.0000 19843.8206  2.54%   116 1485s
 80160 34662     cutoff   54      20362.0000 19844.0242  2.54%   117 1490s
 80405 34773 20274.8145   67   38 20362.0000 19844.2384  2.54%   117 1498s
 80533 34822 20359.4414   67   51 20362.0000 19844.5317  2.54%   117 1500s
 80792 34947 19891.2043   54   60 20362.0000 19844.7705  2.54%   117 1505s
 81035 35059 20118.0643   63   47 20362.0000 19844.9989  2.54%   117 1510s
 81361 35199 20168.5240   56   64 20362.0000 19845.2586  2.54%   117 1515s
 81678 35312 20101.0460   57   53 20362.0000 19845.5778  2.54%   117 1520s
 81918 35442 20287.9111   61   58 20362.0000 19845.7555  2.54%   117 1525s
 82235 35567 20118.5119   58   60 20362.0000 19845.9603  2.53%   117 1530s
 82553 35711 20359.0844   65   45 20362.0000 19846.2838  2.53%   117 1535s
 82830 35830 20167.3722   61   62 20362.0000 19846.5778  2.53%   117 1540s
 83156 35959 20322.4200   58   55 20362.0000 19847.0168  2.53%   117 1545s
 83418 36077 20353.1489   68   53 20362.0000 19847.3437  2.53%   117 1550s
 83748 36220 20186.3087   69   32 20362.0000 19847.6597  2.53%   117 1555s
 84095 36373 20015.9610   56   59 20362.0000 19847.9594  2.52%   117 1560s
 84332 36484 20232.1237   57   55 20362.0000 19848.1946  2.52%   117 1565s
 84568 36592 20273.9378   59   57 20362.0000 19848.4550  2.52%   117 1570s
 84897 36739 19875.9915   48   79 20362.0000 19848.8396  2.52%   117 1575s
 85170 36863 20039.6806   57   59 20362.0000 19848.9920  2.52%   117 1580s
 85487 36994 20308.3039   59   61 20362.0000 19849.5391  2.52%   117 1585s
 85737 37110 20021.5741   58   62 20362.0000 19849.8640  2.52%   117 1590s
 86031 37256 20309.1261   68   49 20362.0000 19850.3033  2.51%   117 1595s
 86304 37382 20305.7245   70   26 20362.0000 19850.4878  2.51%   117 1600s
 86594 37496 19954.2107   53   70 20362.0000 19850.6449  2.51%   117 1605s
 86873 37594 20344.7953   65   49 20362.0000 19850.8342  2.51%   117 1610s
 86885 37594 20071.7656   55   63 20362.0000 19850.8532  2.51%   117 1617s
 86956 37622 20193.8856   62   58 20362.0000 19850.9635  2.51%   117 1620s
 87244 37744 19950.8377   56   66 20362.0000 19851.3909  2.51%   117 1625s
 87541 37877 20168.1968   60   57 20362.0000 19851.6793  2.51%   117 1630s
 87850 38009 20132.8195   58   53 20362.0000 19851.9226  2.51%   117 1635s
 88176 38166 20060.5274   54   70 20362.0000 19852.2628  2.50%   117 1640s
 88417 38243 19964.8694   54   65 20362.0000 19852.4590  2.50%   117 1645s
 88670 38330 20216.0686   63   54 20362.0000 19852.7160  2.50%   117 1650s
 89003 38456 20340.5266   60   57 20362.0000 19852.9752  2.50%   117 1655s
 89306 38604 20272.2667   68   44 20362.0000 19853.3056  2.50%   117 1660s
 89564 38696 20234.8622   55   72 20362.0000 19853.5416  2.50%   117 1665s
 89860 38809 20333.0867   59   51 20362.0000 19853.7799  2.50%   117 1670s
 90172 38953 20175.6613   58   62 20362.0000 19854.1508  2.49%   117 1675s
 90422 39049 20221.4984   59   58 20362.0000 19854.4528  2.49%   117 1680s
 90663 39132 19900.8347   56   62 20362.0000 19854.7643  2.49%   117 1685s
 90944 39249 20236.5255   65   53 20362.0000 19854.9823  2.49%   117 1690s
 91204 39345 20099.3980   59   64 20362.0000 19855.1708  2.49%   117 1695s
 91490 39469 19968.6880   53   68 20362.0000 19855.3179  2.49%   117 1700s
 91758 39583 20113.9608   61   58 20362.0000 19855.6523  2.49%   117 1705s
 92088 39700 20336.7836   66   44 20362.0000 19855.8932  2.49%   117 1710s
 92331 39797 20248.0856   60   60 20362.0000 19856.2632  2.48%   117 1715s
 92557 39884 19938.9278   56   62 20362.0000 19856.5723  2.48%   118 1720s
 92837 40021 20260.5474   61   46 20362.0000 19856.8038  2.48%   118 1725s
 93131 40149 19911.6825   55   59 20362.0000 19857.1339  2.48%   118 1730s
 93381 40271 20006.2691   59   59 20362.0000 19857.3452  2.48%   118 1735s
 93679 40374 20218.8040   56   61 20362.0000 19857.6342  2.48%   118 1740s
 93903 40483 20107.2375   59   63 20362.0000 19857.8603  2.48%   118 1745s
 94204 40605 20308.5001   68   39 20362.0000 19858.0997  2.47%   118 1750s
 94514 40738 20013.8218   56   67 20362.0000 19858.3430  2.47%   118 1755s
 94793 40866 19994.3280   54   66 20362.0000 19858.6083  2.47%   118 1760s
 95086 40998 20312.6765   71   35 20362.0000 19858.9234  2.47%   118 1765s
 95380 41123 19920.0440   58   57 20362.0000 19859.2952  2.47%   118 1770s
 95633 41251 20100.7114   61   58 20362.0000 19859.5105  2.47%   118 1775s
 95918 41399 19924.9296   51   78 20362.0000 19859.6836  2.47%   118 1780s
 96192 41515 20348.9960   64   48 20362.0000 19859.8712  2.47%   118 1785s
 96496 41648 20204.2026   58   60 20362.0000 19860.1560  2.46%   118 1790s
 96768 41741 20287.9552   66   38 20362.0000 19860.3888  2.46%   118 1795s
 97066 41862 19892.2355   51   70 20362.0000 19860.7000  2.46%   118 1800s
 97280 41959 20341.5050   68   41 20362.0000 19860.8217  2.46%   118 1805s
 97578 42070 19913.5008   55   65 20362.0000 19861.0990  2.46%   118 1810s
 97864 42190 19958.8196   52   75 20362.0000 19861.5185  2.46%   118 1815s
 98110 42288 20091.8561   55   71 20362.0000 19861.7352  2.46%   118 1820s
 98434 42440 20257.0345   55   70 20362.0000 19862.2350  2.45%   118 1825s
 98695 42540 20284.5619   59   65 20362.0000 19862.5280  2.45%   118 1830s
 99020 42670 20141.1623   55   69 20362.0000 19862.8166  2.45%   118 1835s
 99273 42789 19916.8191   50   78 20362.0000 19863.0805  2.45%   118 1840s
 99514 42873 19948.5496   56   61 20362.0000 19863.3272  2.45%   118 1845s
 99803 42998 20206.2621   59   64 20362.0000 19863.7797  2.45%   118 1850s
 100085 43115 20256.5537   60   70 20362.0000 19864.1670  2.44%   118 1855s
 100385 43237 20356.7150   74   16 20362.0000 19864.3753  2.44%   118 1860s
 100704 43349 20348.8249   60   54 20362.0000 19864.8746  2.44%   118 1865s
 100943 43439 20361.2763   55   61 20362.0000 19865.1041  2.44%   118 1870s
 101253 43565 20116.2516   53   69 20362.0000 19865.5597  2.44%   118 1875s
 101540 43666 20217.3153   56   67 20362.0000 19865.8049  2.44%   118 1880s
 101793 43787 20334.8177   67   47 20362.0000 19865.9763  2.44%   118 1885s
 102112 43908 20211.4108   65   59 20362.0000 19866.4842  2.43%   118 1890s
 102394 43997 19923.6776   55   63 20362.0000 19866.7571  2.43%   118 1895s
 102681 44147 20212.4582   71   15 20362.0000 19866.9406  2.43%   118 1900s
 102943 44263 20285.6797   61   50 20362.0000 19867.2939  2.43%   118 1905s
 103198 44369 20121.3527   58   64 20362.0000 19867.5743  2.43%   118 1910s
 103490 44492 20328.6068   66   44 20362.0000 19867.7318  2.43%   118 1915s
 103756 44616 19959.2992   54   57 20362.0000 19867.8622  2.43%   118 1920s
 104063 44736 20212.6794   56   63 20362.0000 19868.1245  2.43%   118 1925s
 104407 44914 20225.9587   68   37 20362.0000 19868.3408  2.42%   118 1930s
 104689 45027 20212.8478   62   52 20362.0000 19868.5394  2.42%   118 1935s
 104970 45103 20067.5874   55   67 20362.0000 19868.8259  2.42%   118 1940s
 105247 45211 20096.0312   56   72 20362.0000 19869.1250  2.42%   118 1945s
 105576 45354 20327.5037   58   52 20362.0000 19869.3817  2.42%   118 1950s
 105847 45475 20016.4300   60   56 20362.0000 19869.5303  2.42%   118 1955s
 106147 45581 20266.4700   59   69 20362.0000 19869.6883  2.42%   118 1960s
 106415 45686 20102.4662   55   70 20362.0000 19869.9882  2.42%   118 1965s
 106685 45784 19877.7516   51   68 20362.0000 19870.2003  2.42%   118 1970s
 106970 45903 20304.8796   73   24 20362.0000 19870.3178  2.41%   118 1975s
 107271 46029 20095.5327   54   68 20362.0000 19870.5254  2.41%   118 1980s
 107525 46140 19945.0275   55   58 20362.0000 19870.6698  2.41%   119 1985s
 107775 46255 20307.1517   66   58 20362.0000 19870.8290  2.41%   119 1990s
 108025 46359 19941.3383   57   58 20362.0000 19871.0509  2.41%   119 2001s
 108193 46440 20294.2131   62   55 20362.0000 19871.1790  2.41%   119 2005s
 108557 46607 20250.9596   63   55 20362.0000 19871.5294  2.41%   119 2010s
 108833 46717 20342.7100   70   30 20362.0000 19871.6672  2.41%   119 2015s
 109175 46849     cutoff   57      20362.0000 19871.8855  2.41%   118 2020s
 109468 46968 20305.3332   64   57 20362.0000 19872.1934  2.41%   119 2025s
 109732 47078 20278.7382   61   48 20362.0000 19872.3258  2.40%   119 2030s
 109998 47168 20019.6233   57   50 20362.0000 19872.7122  2.40%   119 2035s
 110298 47314     cutoff   64      20362.0000 19873.0074  2.40%   119 2040s
 110624 47423 20019.9779   56   63 20362.0000 19873.3788  2.40%   119 2045s
 110908 47525 20302.7937   61   47 20362.0000 19873.6756  2.40%   119 2050s
 111207 47656 19999.5160   58   67 20362.0000 19874.0272  2.40%   119 2055s
 111493 47773 20159.3811   64   45 20362.0000 19874.2039  2.40%   119 2060s
 111749 47878 19963.7361   54   61 20362.0000 19874.3396  2.39%   119 2065s
 112016 47972 20279.2593   56   74 20362.0000 19874.5380  2.39%   119 2070s
 112330 48118 19943.3030   55   64 20362.0000 19874.7695  2.39%   119 2075s
 112581 48241 20102.4694   61   58 20362.0000 19874.8931  2.39%   119 2080s
 112881 48383 20007.9289   53   75 20362.0000 19875.1639  2.39%   119 2085s
 113171 48508 20131.1547   58   58 20362.0000 19875.3562  2.39%   119 2090s
 113465 48615 20337.6918   69   39 20362.0000 19875.7359  2.39%   119 2095s
 113772 48738 20361.2058   64   51 20362.0000 19875.9750  2.39%   119 2100s
 114085 48860 20342.3873   65   41 20362.0000 19876.2024  2.39%   119 2105s
 114360 48992 19916.5258   55   55 20362.0000 19876.5666  2.38%   119 2110s
 114670 49134 20342.6271   66   24 20362.0000 19876.7534  2.38%   119 2115s
 114915 49236 20246.0031   63   58 20362.0000 19876.9346  2.38%   119 2120s
 115170 49368 19985.5118   51   71 20362.0000 19877.1393  2.38%   119 2125s
 115437 49463 20308.4048   63   48 20362.0000 19877.3033  2.38%   119 2130s
 115733 49585 20253.0794   64   46 20362.0000 19877.5012  2.38%   119 2135s
 116041 49722 19884.6775   47   80 20362.0000 19877.7227  2.38%   119 2140s
 116345 49851 20157.1941   58   55 20362.0000 19877.9324  2.38%   119 2145s
 116602 49946 20354.0763   62   53 20362.0000 19878.1962  2.38%   119 2150s
 116868 50064 20196.3433   61   55 20362.0000 19878.4582  2.37%   119 2155s
 117186 50219 20347.8504   68   41 20362.0000 19878.5976  2.37%   119 2160s
 117514 50350 20319.9335   64   36 20362.0000 19878.7910  2.37%   119 2165s
 117755 50447 20113.4774   59   56 20362.0000 19879.1285  2.37%   119 2170s
 118081 50574 20145.9444   66   40 20362.0000 19879.4928  2.37%   119 2175s
 118392 50678 20160.8195   53   59 20362.0000 19879.6874  2.37%   119 2180s
 118661 50780 20191.5283   63   39 20362.0000 19879.8855  2.37%   119 2185s
 118968 50899 20093.6259   62   43 20362.0000 19880.2126  2.37%   119 2190s
 119255 51007     cutoff   61      20362.0000 19880.3672  2.37%   119 2195s
 119540 51135 20211.0393   60   51 20362.0000 19880.5622  2.36%   119 2200s
 119818 51253 20102.7777   54   71 20362.0000 19880.7551  2.36%   119 2205s
 120064 51358 20356.8914   65   53 20362.0000 19880.9323  2.36%   119 2210s
 120357 51471 19923.9741   58   56 20362.0000 19881.1193  2.36%   119 2215s
 120650 51589 20318.5008   62   42 20362.0000 19881.3287  2.36%   119 2220s
 120959 51730 20184.0806   60   57 20362.0000 19881.5914  2.36%   119 2225s
 121235 51816 20124.4405   57   60 20362.0000 19881.7319  2.36%   119 2230s
 121493 51905 19979.1321   58   58 20362.0000 19881.8686  2.36%   119 2235s
 121831 52048 20150.1582   56   62 20362.0000 19882.3564  2.36%   119 2240s
 122103 52148 20122.7712   66   33 20362.0000 19882.6337  2.35%   119 2245s
 122398 52265 20185.0686   58   59 20362.0000 19882.9183  2.35%   119 2250s
 122654 52360 20333.2371   62   46 20362.0000 19883.0875  2.35%   119 2255s
 122946 52498 20346.1892   68   33 20362.0000 19883.2934  2.35%   119 2260s
 123235 52597 20101.9732   59   53 20362.0000 19883.5430  2.35%   119 2265s
 123571 52767 20244.8606   60   57 20362.0000 19883.7514  2.35%   119 2270s
 123883 52875 20318.4000   57   53 20362.0000 19884.0654  2.35%   119 2275s
 124184 53024 20336.9785   63   46 20362.0000 19884.3349  2.35%   119 2280s
 124487 53147 19978.1740   57   45 20362.0000 19884.5241  2.34%   119 2285s
 124805 53255 20327.5184   62   56 20362.0000 19884.7069  2.34%   119 2290s
 125069 53370 20229.3953   63   61 20362.0000 19884.9653  2.34%   119 2295s
 125356 53465 20325.4159   65   47 20362.0000 19885.2639  2.34%   119 2300s
 125671 53573 20356.8899   60   55 20362.0000 19885.4264  2.34%   119 2305s
 125937 53699 20341.4936   63   54 20362.0000 19885.5523  2.34%   119 2310s
 126219 53814     cutoff   69      20362.0000 19885.7825  2.34%   119 2315s
 126527 53942 20187.7783   60   50 20362.0000 19886.0115  2.34%   119 2320s
 126846 54077 20349.5403   65   50 20362.0000 19886.1591  2.34%   119 2325s
 127131 54208 20027.1092   55   62 20362.0000 19886.4081  2.34%   119 2330s
 127426 54323 20334.5876   69   42 20362.0000 19886.6258  2.33%   119 2335s
 127717 54449 20311.1270   72   16 20362.0000 19886.7773  2.33%   119 2340s
 128031 54565 20338.7909   62   55 20362.0000 19886.9560  2.33%   119 2345s
 128332 54689 20179.4275   54   62 20362.0000 19887.2167  2.33%   119 2350s
 128601 54818 20268.7646   63   55 20362.0000 19887.3435  2.33%   119 2355s
 128876 54936 20250.9273   59   42 20362.0000 19887.5389  2.33%   119 2360s
 129163 55054 20336.4661   65   45 20362.0000 19887.7662  2.33%   119 2365s
 129361 55144 20296.7657   62   44 20362.0000 19887.9772  2.33%   119 2370s
 129620 55242 19926.7502   61   58 20362.0000 19888.1468  2.33%   119 2375s
 129907 55368 20123.7894   58   59 20362.0000 19888.3453  2.33%   119 2380s
 130194 55477 19929.9097   54   65 20362.0000 19888.5446  2.33%   119 2385s
 130472 55588 20340.4703   61   56 20362.0000 19888.6900  2.32%   119 2390s
 130717 55704 20322.7935   68   45 20362.0000 19888.9395  2.32%   119 2395s
 130955 55770 20326.6806   51   68 20362.0000 19889.1118  2.32%   119 2400s
 131233 55878 20335.2064   60   61 20362.0000 19889.5115  2.32%   119 2405s
 131492 55979 20283.7124   66   54 20362.0000 19889.6899  2.32%   119 2410s
 131726 56067 20288.9442   62   52 20362.0000 19889.8566  2.32%   119 2415s
 131988 56166 20328.1800   66   54 20362.0000 19889.9785  2.32%   119 2420s
 132234 56244 20041.1603   54   62 20362.0000 19890.1475  2.32%   119 2425s
 132492 56341 20295.7526   61   55 20362.0000 19890.5114  2.32%   119 2430s
 132801 56475 20330.4522   66   48 20362.0000 19890.6613  2.31%   119 2435s
 133067 56559 19942.3393   53   67 20362.0000 19890.9098  2.31%   119 2440s
 133301 56669 19921.5505   56   69 20362.0000 19891.0029  2.31%   119 2445s
 133537 56763 20346.7701   66   44 20362.0000 19891.1345  2.31%   119 2450s
 133781 56867 20275.6967   62   46 20362.0000 19891.2718  2.31%   119 2455s
 134030 56946 20179.5759   59   58 20362.0000 19891.5853  2.31%   119 2460s
 134322 57074 20360.0497   61   47 20362.0000 19891.7334  2.31%   119 2465s
 134544 57158 20039.2597   57   60 20362.0000 19891.8870  2.31%   119 2470s
 134795 57263 20250.3413   57   65 20362.0000 19891.9786  2.31%   119 2475s
 135044 57358 20046.0714   49   68 20362.0000 19892.1433  2.31%   119 2480s
 135319 57457 19983.9035   54   66 20362.0000 19892.2816  2.31%   119 2485s
 135543 57559 20115.0049   53   67 20362.0000 19892.3932  2.31%   120 2490s
 135776 57672 20291.2433   59   62 20362.0000 19892.4908  2.31%   120 2495s
 136061 57758 20333.6973   60   62 20362.0000 19892.7299  2.30%   120 2500s
 136282 57853 20147.2594   61   56 20362.0000 19892.8512  2.30%   120 2505s
 136534 57952 20266.3736   68   52 20362.0000 19893.1407  2.30%   120 2510s
 136767 58036 20130.6405   59   51 20362.0000 19893.3307  2.30%   120 2515s
 137023 58132 20260.4628   56   62 20362.0000 19893.5941  2.30%   120 2520s
 137274 58222 20069.7579   68   40 20362.0000 19893.8335  2.30%   120 2525s
 137502 58304 20083.7965   57   70 20362.0000 19894.0261  2.30%   120 2530s
 137751 58398 20310.6716   63   52 20362.0000 19894.1446  2.30%   120 2535s
 138001 58487 20360.3694   61   56 20362.0000 19894.3095  2.30%   120 2540s
 138202 58544 19986.8318   53   55 20362.0000 19894.4217  2.30%   120 2545s
 138490 58662 20077.0024   55   66 20362.0000 19894.7006  2.29%   120 2550s
 138759 58765 20209.4541   61   52 20362.0000 19894.9246  2.29%   120 2555s
 139072 58873 20336.5737   62   53 20362.0000 19895.1760  2.29%   120 2560s
 139337 58992     cutoff   65      20362.0000 19895.4071  2.29%   120 2565s
 139459 59045 20108.3105   58   68 20362.0000 19895.4742  2.29%   120 2570s
 139658 59103 20212.5459   57   58 20362.0000 19895.6222  2.29%   120 2575s
 139920 59194 20043.9945   54   60 20362.0000 19895.8707  2.29%   120 2580s
 140200 59314 20084.6803   55   70 20362.0000 19896.0447  2.29%   120 2585s
 140419 59397 20206.0492   62   44 20362.0000 19896.1802  2.29%   120 2590s
 140700 59503 20208.2908   69   35 20362.0000 19896.4554  2.29%   120 2595s
 140970 59608 20277.9431   63   51 20362.0000 19896.5787  2.29%   120 2600s
 141261 59751 20191.7731   59   63 20362.0000 19896.7627  2.28%   120 2605s
 141490 59840 20221.8251   60   46 20362.0000 19896.8317  2.28%   120 2610s
 141782 59969 20133.0866   55   66 20362.0000 19896.9625  2.28%   120 2615s
 142033 60057 20354.4103   62   53 20362.0000 19897.0646  2.28%   120 2620s
 142277 60141 20011.4891   52   75 20362.0000 19897.3547  2.28%   120 2625s
 142520 60230 20008.7544   56   62 20362.0000 19897.4774  2.28%   120 2630s
 142652 60276 20140.2479   59   66 20362.0000 19897.5558  2.28%   120 2635s
 142912 60354 19955.1113   54   63 20362.0000 19897.7131  2.28%   120 2640s
 143190 60465 20266.8316   74   41 20362.0000 19897.8574  2.28%   120 2645s
 143467 60548 20350.8796   58   72 20362.0000 19898.0140  2.28%   120 2650s
 143700 60636 20157.9531   60   62 20362.0000 19898.1895  2.28%   120 2655s
 143921 60706 20260.7016   56   62 20362.0000 19898.3733  2.28%   120 2660s
 144131 60771 20314.1514   66   42 20362.0000 19898.4271  2.28%   120 2665s
 144369 60866 20303.5924   56   54 20362.0000 19898.6093  2.28%   120 2670s
 144532 60931 19924.9244   53   59 20362.0000 19898.7012  2.28%   120 2675s
 144789 61026 19957.5960   55   63 20362.0000 19898.8140  2.27%   120 2680s
 145013 61104 20337.7619   59   56 20362.0000 19898.9780  2.27%   120 2685s
 145290 61208 20026.9471   55   60 20362.0000 19899.0861  2.27%   120 2690s
 145562 61313 20240.8979   63   45 20362.0000 19899.3023  2.27%   120 2695s
 145819 61411 20227.4910   56   68 20362.0000 19899.4096  2.27%   120 2700s
 146063 61498 20013.4115   55   56 20362.0000 19899.5324  2.27%   120 2705s
 146280 61586 20073.1141   55   58 20362.0000 19899.7361  2.27%   120 2710s
 146522 61704 19931.6343   53   66 20362.0000 19899.8833  2.27%   120 2715s
 146733 61756 20199.1769   58   60 20362.0000 19900.0591  2.27%   120 2720s
 147005 61861 20342.4567   61   60 20362.0000 19900.2182  2.27%   120 2725s
 147255 61951     cutoff   66      20362.0000 19900.3538  2.27%   120 2730s
 147481 62033 20219.9433   57   51 20362.0000 19900.6007  2.27%   120 2735s
 147742 62122 20024.4942   59   56 20362.0000 19900.7180  2.27%   120 2740s
 147931 62192 19986.2926   59   48 20362.0000 19900.8099  2.26%   120 2745s
 148150 62290 20240.0687   62   55 20362.0000 19900.9866  2.26%   120 2750s
 148391 62403 20347.3647   58   54 20362.0000 19901.1805  2.26%   121 2755s
 148636 62492 20056.0998   54   71 20362.0000 19901.3298  2.26%   121 2760s
 148860 62557 20128.1848   57   69 20362.0000 19901.5010  2.26%   121 2765s
 149093 62633 20056.8040   54   65 20362.0000 19901.6446  2.26%   121 2770s
 149350 62696 20088.9609   56   60 20362.0000 19901.7309  2.26%   121 2775s
 149550 62777 20228.0043   62   56 20362.0000 19901.9316  2.26%   121 2780s
 149641 62814 20273.9112   55   65 20362.0000 19901.9705  2.26%   121 2785s
 149878 62904 20243.4184   60   57 20362.0000 19902.0907  2.26%   121 2790s
 150100 62994 20257.5370   58   59 20362.0000 19902.2849  2.26%   121 2795s
 150341 63078 20331.4342   59   61 20362.0000 19902.4070  2.26%   121 2800s
 150567 63180 19937.6177   55   73 20362.0000 19902.5087  2.26%   121 2805s
 150805 63261 20079.7873   55   56 20362.0000 19902.6894  2.26%   121 2810s
 151012 63342 20290.6699   57   66 20362.0000 19902.8622  2.25%   121 2815s
 151220 63417 20318.2627   63   55 20362.0000 19903.0508  2.25%   121 2820s
 151440 63484     cutoff   63      20362.0000 19903.2651  2.25%   121 2825s
 151636 63575 20334.7975   58   62 20362.0000 19903.3869  2.25%   121 2830s
 151852 63653 20353.1801   62   51 20362.0000 19903.5298  2.25%   121 2835s
 152073 63732 20176.7486   62   48 20362.0000 19903.6875  2.25%   121 2840s
 152323 63834 19978.9123   57   61 20362.0000 19903.8755  2.25%   121 2845s
 152565 63914 19975.8291   51   74 20362.0000 19903.9712  2.25%   121 2850s
 152844 64036 20318.9759   67   45 20362.0000 19904.1408  2.25%   121 2855s
 153087 64108 20213.6328   63   53 20362.0000 19904.2424  2.25%   121 2860s
 153304 64186 20233.7055   65   48 20362.0000 19904.3396  2.25%   121 2865s
 153553 64286 20004.4879   56   69 20362.0000 19904.5327  2.25%   121 2870s
 153788 64396 20338.8474   59   60 20362.0000 19904.6858  2.25%   121 2875s
 154019 64478 19974.4133   51   64 20362.0000 19904.8054  2.25%   121 2880s
 154226 64580 19972.1291   55   62 20362.0000 19904.9469  2.24%   121 2885s
 154488 64670 20042.3686   54   73 20362.0000 19905.0783  2.24%   121 2890s
