c52_50.txt;21818.6;3504.446;23569.0;0.491;22329.4;0.517;21818.581;0.0;1998682.0;3505.467;1
c52_51.txt;22844.2;608.954;26254.0;0.452;25236.6;0.333;22844.178;0.0;337936.0;609.751;1
c52_52.txt;21348.4;3240.089;23002.4;0.491;21745.6;0.451;21348.38;0.0;1124373.0;3241.044;1
c52_53.txt;20286.0;581.101;20643.5;0.667;20466.0;0.474;20285.991;0.0;279576.0;582.253;1
c52_54.txt;22161.5;1505.25;22289.5;0.589;22289.5;0.448;22161.48;0.0;716654.0;1506.3;1
c52_55.txt;20122.5;595.899;20500.5;0.603;20350.5;0.393;20122.482;0.0;276425.0;596.907;1
c52_56.txt;20903.0;2841.901;21195.5;0.611;21192.5;0.498;20902.983;0.0;1322516.0;2843.023;1
c52_57.txt;23839.4;333.859;24768.2;0.573;24517.4;0.486;23839.4;0.0;212399.0;334.929;1
c52_58.txt;23914.4;3600.001;24195.2;0.642;23934.8;0.414;23788.029;0.005;1570150.0;3601.268;0
c52_59.txt;22050.0;1172.285;22462.6;0.646;22344.8;0.448;22049.979;0.0;539395.0;1173.391;1
c52_60.txt;22549.8;448.242;22671.0;0.569;22633.2;0.385;22549.797;0.0;201679.0;449.208;1
c52_61.txt;56409.6;3600.001;57019.8;0.496;56441.0;0.529;55822.49;0.01;1362916.0;3601.616;0
c52_62.txt;45254.4;3600.001;46426.4;0.631;45719.4;0.515;45020.018;0.005;1132136.0;3601.501;0
c52_63.txt;50528.0;983.434;51149.4;0.465;50626.6;0.424;50527.951;0.0;363403.0;984.335;1
c52_64.txt;50240.2;3600.001;52009.0;0.517;50977.6;0.471;50121.353;0.002;1674854.0;3601.279;0
c52_65.txt;62263.0;379.744;62510.5;0.521;62414.0;0.395;62262.946;0.0;206532.0;380.672;1
c52_66.txt;48396.5;603.93;49319.0;0.678;49162.0;0.435;48396.453;0.0;230531.0;605.056;1
c52_67.txt;57859.0;3600.001;58273.0;0.557;58187.5;0.417;57623.938;0.004;1222588.0;3601.233;0
c52_68.txt;46834.0;3600.001;46958.0;0.555;46900.5;0.408;46694.483;0.003;1194244.0;3601.143;0
c52_69.txt;58688.4;3600.001;59064.2;0.654;59015.2;0.432;58122.68;0.01;1060452.0;3601.488;0
c52_70.txt;47579.2;1716.051;48232.4;0.683;47977.2;0.368;47579.159;0.0;610362.0;1717.114;1
c52_71.txt;61125.2;782.143;61527.6;0.542;61320.0;0.378;61125.141;0.0;338096.0;783.075;1
c52_72.txt;48307.4;3600.001;48737.8;0.599;48601.8;0.391;48064.422;0.005;1101813.0;3601.219;0
c52_73.txt;16923.6;0.128;16952.6;0.353;16932.6;0.268;16923.6;0.0;170.0;0.759;1
c52_74.txt;22493.8;0.078;22495.8;0.314;22493.8;0.257;22493.8;0.0;43.0;0.657;1
c52_75.txt;17905.8;0.055;17909.8;0.316;17905.8;0.254;17905.8;0.0;1.0;0.635;1
c52_76.txt;22717.8;0.034;22717.8;0.311;22717.8;0.251;22717.8;0.0;1.0;0.607;1
c52_77.txt;23991.0;1.26;29226.5;0.311;23991.0;0.354;23991.0;0.0;2013.0;1.936;1
c52_78.txt;34086.0;2.571;39760.0;0.377;34639.0;0.425;34086.0;0.0;3056.0;3.383;1
c52_79.txt;23348.5;1.186;30097.5;0.383;23361.5;0.398;23348.5;0.0;1877.0;1.978;1
c52_80.txt;37338.0;2.063;42771.0;0.335;37495.0;0.333;37338.0;0.0;2802.0;2.74;1
c52_81.txt;24822.6;3.584;30357.8;0.407;25210.8;0.346;24822.6;0.0;3144.0;4.346;1
c52_82.txt;41730.6;13.875;48942.6;0.398;42235.0;0.39;41730.6;0.0;14004.0;14.673;1
c52_83.txt;29855.0;2.157;41782.0;0.303;30799.4;0.355;29855.0;0.0;2888.0;2.825;1
c52_84.txt;37450.6;7.496;44027.0;0.337;37939.6;0.416;37450.6;0.0;7985.0;8.26;1
