c52_94.txt;49250.0;0.282;45447.8;0.239;0.52
c52_95.txt;44831.2;0.273;38135.2;0.249;0.522
c52_96.txt;58075.2;0.263;50357.8;0.284;0.547
c52_97.txt;70543.6;0.403;69770.0;0.194;0.597
c52_98.txt;88370.6;0.378;87238.2;0.305;0.683
c52_99.txt;79190.6;0.406;78113.6;0.178;0.583
c52_100.txt;71166.4;0.43;70212.8;0.255;0.686
c52_101.txt;81538.5;0.362;79718.5;0.218;0.58
c52_102.txt;91729.0;0.356;88462.5;0.19;0.546
c52_103.txt;82216.0;0.268;80757.0;0.161;0.428
c52_104.txt;81737.0;0.516;78664.0;0.364;0.88
c52_105.txt;76685.8;0.33;74869.0;0.286;0.616
c52_106.txt;90922.6;0.344;86501.6;0.241;0.585
c52_107.txt;67157.2;0.326;64972.4;0.232;0.557
c52_108.txt;68544.8;0.401;66727.6;0.302;0.704
