c52_94.txt;46038.2;12.252;45218.2;4.429;16.682
c52_95.txt;36962.0;6.365;36034.6;4.45;10.815
c52_96.txt;50855.6;7.415;49540.0;6.383;13.798
c52_97.txt;66347.4;36.252;66347.4;9.197;45.449
c52_98.txt;83480.2;59.66;83480.2;19.213;78.873
c52_99.txt;75700.6;52.012;75518.4;11.13;63.142
c52_100.txt;66672.2;42.234;66631.0;9.712;51.946
c52_101.txt;73387.0;34.983;73369.5;13.591;48.574
c52_102.txt;82371.0;46.759;81427.5;10.173;56.933
c52_103.txt;72009.0;33.824;72009.0;11.486;45.31
c52_104.txt;72897.5;42.326;72897.5;5.364;47.69
c52_105.txt;71528.2;35.386;71382.6;14.023;49.409
c52_106.txt;83922.8;55.071;83703.0;16.159;71.23
c52_107.txt;64510.8;20.103;64067.8;11.833;31.936
c52_108.txt;66912.6;29.866;66727.6;5.359;35.225
