c52_51.txt;22844.2;3600.002;23109.2;13.353;23060.4;5.73;22548.395;0.013;215873.0;19.083;0
c52_52.txt;21442.8;3600.002;21753.8;14.175;21710.2;6.07;20937.909;0.024;362512.0;20.245;0
c52_53.txt;20286.0;3600.002;20355.5;11.7;20327.0;5.102;19920.557;0.018;177176.0;16.802;0
c52_54.txt;22191.0;3600.002;22638.5;12.389;22604.5;5.903;21874.115;0.014;209303.0;18.293;0
c52_55.txt;20122.5;3600.003;20244.0;10.632;20192.0;4.894;19869.029;0.013;160054.0;15.527;0
c52_56.txt;20939.0;3600.002;21111.0;11.544;20939.0;5.768;20524.428;0.02;312185.0;17.312;0
c52_57.txt;23839.4;3600.002;24002.4;10.968;23943.0;5.729;23656.484;0.008;215889.0;16.697;0
c52_58.txt;23976.6;3600.003;24410.6;13.542;24119.6;5.958;23267.01;0.03;316985.0;19.499;0
c52_59.txt;22071.0;3600.002;22167.4;10.65;22144.8;5.436;21732.115;0.015;259418.0;16.086;0
c52_60.txt;22549.8;3600.002;22564.8;12.589;22549.8;5.436;22437.911;0.005;238871.0;18.025;0
c52_61.txt;56409.6;3600.002;56597.4;16.356;56597.4;6.036;56079.401;0.006;172339.0;22.392;0
c52_62.txt;45291.6;3600.003;45832.8;14.854;45782.0;6.165;44651.528;0.014;268067.0;21.018;0
c52_63.txt;50560.2;3600.002;50670.6;13.44;50669.2;5.886;50019.942;0.011;160181.0;19.326;0
c52_64.txt;50315.2;3600.002;50457.0;18.572;50370.4;6.89;49878.163;0.009;298185.0;25.463;0
c52_65.txt;62288.0;3600.007;62601.0;17.472;62414.0;6.068;61857.738;0.007;160932.0;23.54;0
c52_66.txt;48396.5;3600.003;49349.0;17.599;49349.0;6.467;48070.477;0.007;178520.0;24.065;0
c52_67.txt;58059.5;3600.002;58303.0;14.55;58207.5;6.278;56881.337;0.02;181204.0;20.827;0
c52_68.txt;47006.0;3600.003;47203.5;15.119;47106.0;6.041;46216.379;0.017;206306.0;21.16;0
c52_69.txt;58749.8;3600.002;59223.8;14.507;58935.6;6.119;57925.498;0.014;178786.0;20.626;0
c52_70.txt;47712.8;3600.002;48232.2;15.929;48232.2;5.984;46585.526;0.024;207713.0;21.913;0
c52_71.txt;61125.2;3600.002;61937.6;14.886;61598.4;6.198;60739.368;0.006;206758.0;21.084;0
c52_72.txt;48307.4;3600.004;48390.8;14.993;48390.8;6.218;47522.275;0.016;210690.0;21.211;0
c52_73.txt;16923.6;4.57;17040.6;6.305;16992.6;3.752;16923.6;0.0;2404.0;10.058;1
c52_74.txt;22493.8;1.923;22569.8;6.213;22503.8;3.412;22493.8;0.0;55.0;9.625;1
c52_75.txt;17905.8;0.954;17905.8;5.522;17905.8;3.244;17905.8;0.0;1.0;8.767;1
c52_76.txt;22717.8;0.915;22782.8;6.365;22717.8;3.476;22717.8;0.0;1.0;9.84;1
c52_77.txt;23991.0;12.961;29304.5;7.54;23991.0;4.605;23991.0;0.0;1252.0;12.146;1
c52_78.txt;34086.0;48.204;40716.5;8.555;34639.0;4.647;34086.0;0.0;8819.0;13.202;1
c52_79.txt;23348.5;19.329;30069.5;7.374;23361.5;4.419;23348.5;0.0;2593.0;11.793;1
c52_80.txt;37338.0;27.126;43363.0;9.452;37338.0;4.33;37338.0;0.0;4817.0;13.782;1
c52_81.txt;24822.6;45.023;31631.6;8.641;26018.6;4.607;24822.6;0.0;6760.0;13.248;1
c52_82.txt;41730.6;497.512;52459.4;10.453;41730.6;4.939;41730.586;0.0;83898.0;15.392;1
c52_83.txt;29855.0;49.001;41832.0;9.533;30799.4;4.596;29855.0;0.0;6519.0;14.129;1
c52_84.txt;37450.6;140.599;46481.4;9.755;38027.4;4.979;37450.6;0.0;18510.0;14.734;1
c52_85.txt;28188.4;23.348;28442.4;7.515;28442.4;4.554;28188.4;0.0;6172.0;12.069;1
c52_86.txt;33886.8;18.757;34000.8;8.405;33886.8;4.306;33886.8;0.0;5338.0;12.711;1
c52_87.txt;27593.8;18.827;27910.0;7.369;27648.2;4.118;27593.777;0.0;4136.0;11.487;1
