Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 468 rows, 4290 columns and 20826 nonzeros
Model fingerprint: 0x4b1e5bf6
Variable types: 4186 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+03]
  Objective range  [2e+01, 1e+05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+02]
Found heuristic solution: objective 157586.40000
Presolve removed 103 rows and 1 columns
Presolve time: 0.03s
Presolved: 365 rows, 4289 columns, 18016 nonzeros
Variable types: 4186 continuous, 103 integer (103 binary)

Root relaxation: objective 2.312657e+04, 878 iterations, 0.03 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H 4571  2942                    48668.717895 46441.6798  4.58%  27.1   23s
H 4623  2982                    48661.896842 46441.7658  4.56%  27.0   24s
  4979  3230 47103.9518   64   48 48661.8968 46452.2983  4.54%  26.5   25s
H 5623  3620                    48543.600000 46456.4486  4.30%  25.7   27s
  6786  4490 48164.5267   71   38 48543.6000 46466.7065  4.28%  24.8   30s
  9230  6220 47869.9968   70   38 48543.6000 46482.3071  4.25%  23.2   35s
 10203  6977 46551.9105   42   93 48543.6000 46488.5632  4.23%  23.0   50s
 10225  6992 47833.2760   68   96 48543.6000 46488.5632  4.23%  22.9   55s
 10822  7286 47222.1610   70   59 48543.6000 46522.6810  4.16%  22.9   60s
H11002  6988                    48429.200000 46543.6448  3.89%  22.8   60s
H11339  6764                    48343.199949 46553.7501  3.70%  22.6   62s
 12509  7231 48266.3186   73   47 48343.1999 46602.8176  3.60%  22.3   65s
H13520  7203                    48277.400006 46616.4267  3.44%  22.2   67s
 14511  7580 48273.5371   61   69 48277.4000 46630.3267  3.41%  22.2   70s
H14521  7275                    48277.400000 46630.3267  3.41%  22.2   70s
H14523  6989                    48277.399955 46630.3267  3.41%  22.2   70s
H15523  7130                    48277.399667 46642.1201  3.39%  22.3   73s
 16073  7316 47858.6757   77   43 48277.3997 46649.0552  3.37%  22.3   75s
 17381  7690 46805.8911   57   74 48277.3997 46664.7479  3.34%  22.3   80s
 19334  8359 48153.7984   79   48 48277.3997 46676.5687  3.32%  22.4   85s
 21168  8940     cutoff   83      48277.3997 46688.4014  3.29%  22.5   90s
 23062  9559 47311.1768   64   62 48277.3997 46698.7235  3.27%  22.6   95s
 24904 10231 47957.9554   75   50 48277.3997 46709.0851  3.25%  22.7  100s
 26767 11225 48081.7708   88   30 48277.3997 46715.8409  3.23%  22.8  105s
 28332 12275 48075.3803   85   36 48277.3997 46722.1145  3.22%  22.9  110s
 29688 13146 47740.3115   68   63 48277.3997 46727.3086  3.21%  23.0  115s
 31473 14306     cutoff   83      48277.3997 46734.3764  3.20%  23.1  120s
 33200 15395 47928.6736   83   33 48277.3997 46740.7091  3.18%  23.3  125s
 35020 16530     cutoff   77      48277.3997 46746.3825  3.17%  23.3  130s
 36866 17720 46848.4907   59   64 48277.3997 46751.5529  3.16%  23.3  135s
 38658 18838 46814.5571   56   75 48277.3997 46756.6734  3.15%  23.4  140s
 40382 19965 48242.8412   75   53 48277.3997 46761.1135  3.14%  23.5  145s
 42202 21190 47885.1496   73   53 48277.3997 46766.2005  3.13%  23.5  150s
 44026 22418 46860.5099   57   74 48277.3997 46770.4236  3.12%  23.5  155s
 45131 23097 47201.8707   71   54 48277.3997 46774.7797  3.11%  23.5  160s
 46870 24154 48038.0973   81   42 48277.3997 46778.6495  3.10%  23.5  165s
 48524 25201 46840.2849   57   72 48277.3997 46783.1014  3.10%  23.6  170s
 50206 26248 47069.6885   59   74 48277.3997 46786.9625  3.09%  23.7  175s
 51849 27284 48098.6098   87   26 48277.3997 46791.1233  3.08%  23.7  180s
 53435 28222 48219.5364   68   61 48277.3997 46794.5913  3.07%  23.8  185s
 55146 29290 46833.2733   61   56 48277.3997 46798.2037  3.06%  23.8  190s
H55862 29766                    48277.399649 46799.5761  3.06%  23.8  192s
 56536 30195 47159.9322   61   66 48277.3996 46801.1412  3.06%  23.8  195s
 57662 30853 46841.4085   57   76 48277.3996 46803.2918  3.05%  23.9  200s
 59229 31824 47314.2237   62   65 48277.3996 46806.9946  3.05%  24.0  205s
 60879 32807 47368.9606   70   60 48277.3996 46811.1217  3.04%  24.0  210s
 62417 33797 47886.3620   73   56 48277.3996 46814.7078  3.03%  24.1  215s
 64041 34749     cutoff   67      48277.3996 46818.2477  3.02%  24.1  220s
 65640 35791 47777.8892   78   46 48277.3996 46820.8310  3.02%  24.2  225s
 67286 36787 47010.7940   57   76 48277.3996 46824.4230  3.01%  24.2  230s
 68780 37712 48047.3084   61   66 48277.3996 46827.1993  3.00%  24.3  235s
 70391 38630 48084.5968   86   30 48277.3996 46830.4513  3.00%  24.4  240s
 71957 39603 47996.9930   81   37 48277.3996 46832.9220  2.99%  24.4  245s
 73615 40604 47057.5967   59   64 48277.3996 46836.5898  2.98%  24.4  250s
 75172 41577 46932.4412   56   70 48277.3996 46838.9921  2.98%  24.5  255s
 76727 42552 47365.2595   63   63 48277.3996 46841.4503  2.97%  24.6  260s
 78234 43508 47496.8103   73   55 48277.3996 46844.8633  2.97%  24.6  265s
 79763 44476 47774.3079   59   67 48277.3996 46847.2268  2.96%  24.7  270s
 81365 45468 47541.5493   66   59 48277.3996 46849.9891  2.96%  24.7  275s
 82974 46429 48095.1322   85   29 48277.3996 46853.1568  2.95%  24.7  280s
 84553 47382     cutoff   81      48277.3996 46856.3095  2.94%  24.7  285s
 86162 48335 47573.0874   59   71 48277.3996 46858.8954  2.94%  24.8  290s
 87627 49205     cutoff   77      48277.3996 46861.6263  2.93%  24.8  295s
 89216 50177 47543.9543   76   48 48277.3996 46865.2055  2.93%  24.8  300s
 90686 51060 47106.6358   63   67 48277.3996 46867.9847  2.92%  24.9  305s
 92243 51987 47821.8786   64   62 48277.3996 46870.4642  2.91%  24.9  310s
 93853 52930 47935.8875   78   34 48277.3996 46873.2037  2.91%  24.9  315s
 94948 53598 47801.9922   70   59 48277.3996 46875.0582  2.90%  24.9  320s
 96461 54482 47089.5193   59   74 48277.3996 46876.8396  2.90%  25.0  325s
 97985 55331 48151.7236   88   32 48277.3996 46879.3956  2.90%  25.0  330s
 99470 56215 48069.5543   77   42 48277.3996 46881.2313  2.89%  25.1  335s
 100989 57117 47990.2522   84   33 48277.3996 46883.7019  2.89%  25.1  340s
 102466 58048 47070.1894   67   61 48277.3996 46886.1476  2.88%  25.1  345s
 103988 58952 47587.0377   69   56 48277.3996 46888.3580  2.88%  25.2  350s
 105441 59793 47577.5080   69   54 48277.3996 46890.5827  2.87%  25.2  355s
 106932 60684 48230.2999   87   32 48277.3996 46892.5519  2.87%  25.2  360s
 108398 61557 47094.6312   66   56 48277.3996 46894.7476  2.86%  25.3  365s
 109915 62498 47510.7844   64   53 48277.3996 46896.6769  2.86%  25.3  370s
 111453 63361 47394.4178   68   58 48277.3996 46898.1734  2.86%  25.3  375s
 112906 64141 47948.6716   73   54 48277.3996 46899.9333  2.85%  25.3  381s
 113999 64815 47436.8603   65   67 48277.3996 46901.4174  2.85%  25.4  385s
 115556 65723 47646.7829   77   50 48277.3996 46902.9807  2.85%  25.4  390s
 116971 66594 48039.3567   67   60 48277.3996 46905.2363  2.84%  25.4  395s
 118460 67465 47295.0096   68   59 48277.3996 46906.7547  2.84%  25.4  400s
 119989 68333 47108.8693   61   70 48277.3996 46908.1085  2.84%  25.4  405s
 121499 69214 47470.2975   60   70 48277.3996 46909.6385  2.83%  25.5  410s
 122890 70039 48012.7458   78   36 48277.3996 46911.0588  2.83%  25.5  415s
 124411 70936 47438.5309   73   57 48277.3996 46912.8462  2.83%  25.5  420s
 126000 71876 47774.4896   70   51 48277.3996 46914.1995  2.82%  25.6  425s
 127498 72831 48232.3142   74   47 48277.3996 46915.9656  2.82%  25.6  430s
 129058 73756 48054.9332   85   29 48277.3996 46917.2849  2.82%  25.6  435s
 130528 74615 47001.5358   63   66 48277.3996 46918.7903  2.81%  25.6  440s
 131984 75505 47691.1177   63   63 48277.3996 46920.7929  2.81%  25.6  445s
 133458 76311 48057.3916   80   48 48277.3996 46922.6768  2.81%  25.7  450s
 134987 77240 47365.7165   60   67 48277.3996 46924.1167  2.80%  25.7  455s
 136081 77903 47929.3152   83   34 48277.3996 46925.8158  2.80%  25.7  460s
 137592 78786 47010.0801   62   59 48277.3996 46927.3415  2.80%  25.7  465s
 139060 79598     cutoff   96      48277.3996 46928.4689  2.79%  25.7  470s
 140610 80543 47763.1542   75   39 48277.3996 46930.0379  2.79%  25.7  475s
 142112 81474 46973.1541   58   71 48277.3996 46931.7554  2.79%  25.7  480s
 143501 82324 48258.8013   92   17 48277.3996 46933.1417  2.78%  25.8  485s
 144975 83212 47304.9863   67   59 48277.3996 46934.5592  2.78%  25.8  490s
 146371 84008 47180.5523   64   66 48277.3996 46935.9256  2.78%  25.8  495s
 147938 84908 48210.6358   81   26 48277.3996 46937.2009  2.78%  25.8  500s
 149517 85832 47210.4739   68   59 48277.3996 46938.8108  2.77%  25.8  505s
