Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 468 rows, 4290 columns and 20826 nonzeros
Model fingerprint: 0xb5f54942
Variable types: 4186 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+03]
  Objective range  [1e+01, 1e+05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+02]
Presolve removed 103 rows and 1 columns
Presolve time: 0.03s
Presolved: 365 rows, 4289 columns, 18016 nonzeros
Variable types: 4186 continuous, 103 integer (103 binary)
Found heuristic solution: objective 114452.00000

Root relaxation: objective 2.913919e+04, 1029 iterations, 0.04 seconds (0.05 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 35563.4488    0   91 97714.4609 35563.4488  63.6%     -    1s
     0     0 35688.6465    0   92 97714.4609 35688.6465  63.5%     -    2s
     0     0 35727.7452    0   92 97714.4609 35727.7452  63.4%     -    2s
     0     0 35751.3424    0   92 97714.4609 35751.3424  63.4%     -    2s
     0     0 35752.8017    0   92 97714.4609 35752.8017  63.4%     -    2s
     0     0 35904.8608    0   94 97714.4609 35904.8608  63.3%     -    2s
     0     0 35923.8081    0   93 97714.4609 35923.8081  63.2%     -    2s
     0     0 35926.2979    0   93 97714.4609 35926.2979  63.2%     -    2s
     0     0 36063.8177    0   93 97714.4609 36063.8177  63.1%     -    2s
     0     0 36086.8376    0   93 97714.4609 36086.8376  63.1%     -    2s
     0     0 36094.6030    0   93 97714.4609 36094.6030  63.1%     -    2s
     0     0 36096.8032    0   93 97714.4609 36096.8032  63.1%     -    2s
     0     0 36220.4232    0   91 97714.4609 36220.4232  62.9%     -    2s
     0     0 36233.7040    0   93 97714.4609 36233.7040  62.9%     -    2s
     0     0 36234.6703    0   93 97714.4609 36234.6703  62.9%     -    2s
     0     0 36322.4029    0   91 97714.4609 36322.4029  62.8%     -    2s
     0     0 36342.5640    0   90 97714.4609 36342.5640  62.8%     -    2s
     0     0 36345.8483    0   90 97714.4609 36345.8483  62.8%     -    2s
     0     0 36520.7565    0   91 97714.4609 36520.7565  62.6%     -    2s
     0     0 36536.2016    0   93 97714.4609 36536.2016  62.6%     -    2s
     0     0 36538.6751    0   94 97714.4609 36538.6751  62.6%     -    2s
     0     0 36589.0764    0   91 97714.4609 36589.0764  62.6%     -    2s
     0     0 36590.1417    0   90 97714.4609 36590.1417  62.6%     -    3s
     0     0 36590.1417    0   90 97714.4609 36590.1417  62.6%     -    3s
H    0     0                    90118.985688 36590.1417  59.4%     -    3s
H    0     0                    75429.397031 36590.1417  51.5%     -    3s
H    0     0                    75380.308062 36590.1417  51.5%     -    3s
     0     2 36593.4697    0   90 75380.3081 36593.4697  51.5%     -    3s
H   43    41                    74816.476583 37053.0042  50.5%   109    3s
H   44    42                    74713.539255 37053.0042  50.4%   108    3s
H   46    44                    74364.240633 37053.0042  50.2%   112    4s
H   47    45                    74144.513745 37053.0042  50.0%   115    4s
H   50    48                    72842.595139 37053.0042  49.1%   120    4s
H   52    50                    72512.131445 37053.0042  48.9%   125    4s
H   52    50                    72504.825192 37053.0042  48.9%   125    4s
H   57    52                    70708.010642 37053.0042  47.6%   116    4s
H   62    51                    70687.223356 37053.0042  47.6%   112    4s
H   63    52                    70683.081718 37053.0042  47.6%   113    4s
H   65    52                    70122.699586 37053.0042  47.2%   110    4s
H   80    57                    69649.137214 37053.0042  46.8%   103    4s
H   84    57                    69368.418557 37053.0042  46.6%   100    4s
H   88    59                    69175.675215 37053.0042  46.4%  97.6    4s
H   89    60                    69164.922354 37053.0042  46.4%  96.9    4s
H   91    62                    69163.762446 37053.0042  46.4%  94.8    4s
H   92    63                    69146.042446 37053.0042  46.4%  94.1    4s
H   93    64                    68998.799802 37053.0042  46.3%  93.5    4s
H   94    65                    68938.479802 37053.0042  46.3%  92.6    4s
H   97    68                    68839.079802 37053.0042  46.2%  90.5    4s
H  102    73                    68762.742041 37053.0042  46.1%  86.8    4s
H  103    74                    68623.655959 37053.0042  46.0%  86.0    4s
H  105    76                    68609.610268 37053.0042  46.0%  84.9    4s
H  107    76                    68530.418431 37053.0042  45.9%  84.2    4s
H  113    82                    68330.200000 37053.0042  45.8%  80.2    4s
*  120    83              77    68136.800000 37053.0042  45.6%  76.6    4s
H  130    91                    68008.800000 37056.0092  45.5%  80.6    4s
   162   125 55176.5043   32   40 68008.8000 37056.0092  45.5%  90.1    5s
H  203   140                    67964.462254 37056.0092  45.5%  84.2    5s
H  205   142                    67784.997001 37056.0092  45.3%  83.5    5s
H  207   144                    67768.197001 37056.0092  45.3%  82.9    5s
H  208   145                    67553.535214 37056.0092  45.1%  82.5    5s
H  213   148                    67421.007244 37056.0092  45.0%  81.1    5s
H  216   149                    67392.607244 37056.0092  45.0%  80.2    5s
H  217   150                    67196.800000 37056.0092  44.9%  79.9    5s
*  218   151              69    67165.600000 37056.0092  44.8%  79.8    5s
*  221   147              68    67133.200000 37056.0092  44.8%  79.1    5s
H  276   193                    67056.600000 37162.7110  44.6%  85.1    6s
H  413   285                    66747.340063 37308.2183  44.1%  93.7    9s
   466   332 53726.1147   29   49 66747.3401 37383.1959  44.0%  97.6   10s
H  510   371                    66735.050444 37383.1959  44.0%   100   10s
   564   411 63376.5824   26   80 66735.0504 63313.7786  5.13%   107   15s
H  786   510                    66530.250444 63350.1787  4.78%  83.5   16s
H 1340   702                    65673.400000 63377.6781  3.50%  60.5   18s
H 1924  1014                    65633.920777 63422.8657  3.37%  49.0   19s
  1979  1049 63489.5567   28   63 65633.9208 63426.5382  3.36%  48.3   20s
H 2718  1556                    65631.000000 63454.9954  3.32%  42.1   21s
* 2721  1556              84    65630.000000 63454.9954  3.31%  42.1   21s
H 2917  1673                    65543.600000 63468.7178  3.17%  41.1   22s
H 3727  2186                    65530.399989 63499.2002  3.10%  38.7   25s
H 3855  2283                    65518.160251 63500.7591  3.08%  38.4   25s
H 3857  2283                    65513.051160 63500.7591  3.07%  38.4   25s
