Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 468 rows, 4290 columns and 20826 nonzeros
Model fingerprint: 0xf1090ebd
Variable types: 4186 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+03]
  Objective range  [1e+01, 1e+05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 2e+02]
Found heuristic solution: objective 55459.200000
Presolve removed 103 rows and 1 columns
Presolve time: 0.03s
Presolved: 365 rows, 4289 columns, 18016 nonzeros
Variable types: 4186 continuous, 103 integer (103 binary)

Root relaxation: objective 1.456525e+04, 801 iterations, 0.03 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H   32    32                    23594.302232 15954.4278  32.4%  41.0    1s
H   74    74                    22927.080420 15954.4278  30.4%  53.4    2s
H   78    78                    22832.680420 15954.4278  30.1%  51.2    2s
H   80    80                    22720.978297 15954.4278  29.8%  50.2    2s
H   82    82                    22489.714731 15954.4278  29.1%  49.9    2s
H   84    84                    22005.392504 15954.4278  27.5%  50.3    2s
H   88    88                    21793.781840 15954.4278  26.8%  50.7    2s
H   89    89                    21562.021454 15954.4278  26.0%  50.3    2s
H  100    96                    21151.997205 15954.4278  24.6%  46.0    2s
H  101    97                    20964.304348 15954.4278  23.9%  45.5    2s
H  102    98                    20901.800000 15954.4278  23.7%  45.1    2s
H  104    96                    20538.800000 15954.4278  22.3%  44.5    2s
H  189   155                    19592.000000 15955.9858  18.6%  38.0    2s
   528   435 17476.3875   18   99 19592.0000 17476.3875  10.8%  32.5    5s
H  554   431                    19567.200000 17494.9532  10.6%  36.4    7s
H  554   409                    19466.599784 17506.0175  10.1%  36.4    7s
H  607   424                    19303.599745 17533.8712  9.17%  38.6    8s
